DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;P6020;P6040;DPTO;AREA;FEX_C
6369;1;1;1;10;1;28;85;85;31,392966100283
6418;1;1;1;10;2;21;99;99;3,37287757343604
6418;1;2;1;10;1;26;99;99;3,37287757343604
6461;1;1;1;10;1;64;85;85;33,9952968966204
6461;1;2;1;10;1;32;85;85;33,9952968966204
6461;1;3;1;10;1;29;85;85;33,9952968966204
6501;1;1;1;10;1;24;85;85;22,6746164117761
6501;1;2;1;10;2;45;85;85;22,6746164117761
6522;1;1;1;10;2;59;85;85;23,7580726426917
6522;1;2;1;10;1;21;85;85;23,7580726426917
6522;1;3;1;10;2;28;85;85;23,7580726426917
6522;1;4;1;10;2;7;85;85;23,7580726426917
6533;1;1;1;10;1;73;85;85;28,1347144228692
6533;1;2;1;10;2;78;85;85;28,1347144228692
6533;1;3;1;10;1;53;85;85;28,1347144228692
6560;1;1;1;10;1;64;99;99;1,89549502356952
6560;1;2;1;10;2;30;99;99;1,89549502356952
6599;1;1;1;10;1;85;85;85;25,1761453281092
6599;1;2;1;10;2;80;85;85;25,1761453281092
6650;1;1;1;10;2;47;99;99;2,66773373687562
6650;1;2;1;10;1;37;99;99;2,66773373687562
6661;1;1;1;10;1;46;81;81;7,59043141597366
6661;1;2;1;10;2;38;81;81;7,59043141597366
6661;1;3;1;10;1;17;81;81;7,59043141597366
6661;1;4;1;10;1;15;81;81;7,59043141597366
6708;1;1;1;10;2;34;97;97;4,46224113449612
6708;1;2;1;10;1;9;97;97;4,46224113449612
6752;1;1;1;10;2;43;85;85;29,4560071176553
6752;1;2;1;10;1;53;85;85;29,4560071176553
6752;1;3;1;10;1;16;85;85;29,4560071176553
6752;1;4;1;10;1;12;85;85;29,4560071176553
6761;1;1;1;10;2;64;95;95;5,79877058691403
6797;1;1;1;10;2;43;85;85;20,9984921091682
6797;1;2;1;10;2;17;85;85;20,9984921091682
6797;1;3;1;10;2;9;85;85;20,9984921091682
6797;1;4;1;10;2;75;85;85;20,9984921091682
6813;1;1;1;10;2;24;85;85;14,862693647221
6813;1;2;1;10;1;27;85;85;14,862693647221
6813;1;3;1;10;2;49;85;85;14,862693647221
6813;1;4;1;10;2;26;85;85;14,862693647221
6825;1;1;1;10;1;33;91;91;6,39608897298949
6825;1;2;1;10;2;52;91;91;6,39608897298949
6825;1;3;1;10;2;9;91;91;6,39608897298949
6825;1;4;1;10;1;7;91;91;6,39608897298949
6874;1;1;1;10;2;83;85;85;25,4781080906652
6874;1;2;1;10;1;57;85;85;25,4781080906652
6886;1;1;1;10;1;56;95;95;6,32593154936075
6886;1;2;1;10;2;46;95;95;6,32593154936075
6886;1;3;1;10;1;23;95;95;6,32593154936075
6886;1;4;1;10;2;25;95;95;6,32593154936075
6917;1;1;1;10;2;38;85;85;19,988252278508
6917;1;2;1;10;2;0;85;85;19,988252278508
6933;1;1;1;10;2;33;85;85;27,3240128617363
6933;1;2;1;10;2;17;85;85;27,3240128617363
6933;1;3;1;10;2;8;85;85;27,3240128617363
6933;1;4;1;10;2;27;85;85;27,3240128617363
6933;1;5;1;10;1;24;85;85;27,3240128617363
6933;1;6;1;10;1;4;85;85;27,3240128617363
6933;1;7;1;10;1;2;85;85;27,3240128617363
6933;1;8;1;10;2;0;85;85;27,3240128617363
6936;1;1;1;10;2;42;85;85;26,423769532872
6936;1;2;1;10;1;12;85;85;26,423769532872
6936;1;3;1;10;1;7;85;85;26,423769532872
6960;1;1;1;10;2;65;85;85;26,9223893309249
6960;1;2;1;10;1;48;85;85;26,9223893309249
6981;1;1;1;10;2;38;85;85;21,7378888294125
6981;1;2;1;10;1;43;85;85;21,7378888294125
7012;1;1;1;10;1;29;85;85;21,7378888294125
7012;1;2;1;10;2;30;85;85;21,7378888294125
7027;1;1;1;10;1;53;85;85;26,4210862338982
7027;1;2;1;10;2;45;85;85;26,4210862338982
7027;1;3;1;10;1;9;85;85;26,4210862338982
7035;1;1;1;10;1;59;85;85;27,5439725723638
7046;1;1;1;10;2;64;81;81;12,7744662358068
7046;1;2;1;10;1;22;81;81;12,7744662358068
7046;1;3;1;10;2;35;81;81;12,7744662358068
7046;1;4;1;10;1;12;81;81;12,7744662358068
7046;1;5;1;10;1;3;81;81;12,7744662358068
7104;1;1;1;10;2;23;85;85;30,2121865102909
7104;1;2;1;10;1;36;85;85;30,2121865102909
7104;1;3;1;10;2;1;85;85;30,2121865102909
7132;1;1;1;10;2;48;99;99;4,26511255199556
7132;1;2;1;10;1;48;99;99;4,26511255199556
7132;1;3;1;10;1;20;99;99;4,26511255199556
7132;1;4;1;10;2;13;99;99;4,26511255199556
7167;1;1;1;10;1;31;99;99;3,51825327450312
7178;1;1;1;10;2;49;99;99;3,30321148063277
7178;1;2;1;10;1;24;99;99;3,30321148063277
7178;1;3;1;10;2;20;99;99;3,30321148063277
7193;1;1;1;10;1;58;86;86;8,68572842914156
7201;1;1;1;10;2;61;86;86;6,85017359835403
7201;1;2;1;10;1;68;86;86;6,85017359835403
7226;1;1;1;10;1;50;86;86;9,10176231529496
7241;1;1;1;10;1;63;86;86;4,38241856314117
7241;1;2;1;10;2;58;86;86;4,38241856314117
7241;1;3;1;10;2;31;86;86;4,38241856314117
7241;1;4;1;10;2;35;86;86;4,38241856314117
7249;1;1;1;10;2;59;86;86;6,92928229549481
7254;1;1;1;10;2;69;86;86;4,38241856314117
7254;1;2;1;10;2;50;86;86;4,38241856314117
7254;1;3;1;10;2;38;86;86;4,38241856314117
7254;1;4;1;10;1;6;86;86;4,38241856314117
7266;1;1;1;10;1;33;86;86;12,7518079235358
7266;1;2;1;10;2;32;86;86;12,7518079235358
7266;1;3;1;10;1;10;86;86;12,7518079235358
7266;1;4;1;10;1;7;86;86;12,7518079235358
7266;1;5;1;10;2;6;86;86;12,7518079235358
7323;1;1;1;10;1;64;95;95;6,20333597669872
7323;1;2;1;10;2;49;95;95;6,20333597669872
7323;1;3;1;10;1;41;95;95;6,20333597669872
7323;1;4;1;10;2;41;95;95;6,20333597669872
7323;1;5;1;10;2;18;95;95;6,20333597669872
7323;1;6;1;10;2;17;95;95;6,20333597669872
7323;1;7;1;10;2;15;95;95;6,20333597669872
7323;1;8;1;10;1;36;95;95;6,20333597669872
7323;1;9;1;10;2;11;95;95;6,20333597669872
7323;1;10;1;10;1;19;95;95;6,20333597669872
7323;1;11;1;10;1;17;95;95;6,20333597669872
7323;1;12;1;10;2;12;95;95;6,20333597669872
7392;1;1;1;10;1;27;99;99;6,54771953283538
7392;1;2;1;10;2;22;99;99;6,54771953283538
7392;1;3;1;10;1;3;99;99;6,54771953283538
7397;1;1;1;10;1;64;95;95;6,32593154936075
7397;1;2;1;10;2;52;95;95;6,32593154936075
7403;1;1;1;10;1;66;85;85;29,0463710763109
7410;1;1;1;10;1;58;85;85;30,8067572087494
7419;1;1;1;10;1;67;95;95;6,32593154936075
7419;1;2;1;10;2;57;95;95;6,32593154936075
7420;1;1;1;10;1;58;94;94;3,07324594643101
7420;1;2;1;10;2;55;94;94;3,07324594643101
7420;1;3;1;10;1;17;94;94;3,07324594643101
7422;1;1;1;10;1;61;85;85;30,8067572087494
7425;1;1;1;10;1;39;91;91;12,5963556259914
7425;1;2;1;10;2;34;91;91;12,5963556259914
7425;1;3;1;10;1;20;91;91;12,5963556259914
7425;1;4;1;10;1;16;91;91;12,5963556259914
7425;1;5;1;10;1;16;91;91;12,5963556259914
7425;2;1;2;10;1;18;91;91;12,5963556259914
7427;1;1;1;10;1;26;99;99;4,95161571967106
7432;1;1;1;10;1;50;95;95;6,32593154936075
7432;1;2;1;10;2;43;95;95;6,32593154936075
7432;1;3;1;10;1;19;95;95;6,32593154936075
7432;1;4;1;10;2;8;95;95;6,32593154936075
7432;1;5;1;10;1;4;95;95;6,32593154936075
7432;1;6;1;10;2;72;95;95;6,32593154936075
7432;1;7;1;10;2;50;95;95;6,32593154936075
7437;1;1;1;10;1;79;99;99;1,89549502356952
7437;1;2;1;10;1;57;99;99;1,89549502356952
7437;1;3;1;10;1;75;99;99;1,89549502356952
7441;1;1;1;10;2;57;86;86;9,03528168899516
7441;1;2;1;10;1;35;86;86;9,03528168899516
7441;1;3;1;10;2;2;86;86;9,03528168899516
7442;1;1;1;10;2;26;94;94;1,89636799524936
7442;1;2;1;10;1;31;94;94;1,89636799524936
7442;1;3;1;10;2;6;94;94;1,89636799524936
7443;1;1;1;10;2;38;91;91;7,36268847281448
7443;1;2;1;10;1;19;91;91;7,36268847281448
7443;1;3;1;10;1;17;91;91;7,36268847281448
7443;1;4;1;10;2;9;91;91;7,36268847281448
7460;1;1;1;10;1;39;99;99;10,6709349475025
7460;1;2;1;10;1;17;99;99;10,6709349475025
7460;1;3;1;10;1;14;99;99;10,6709349475025
7460;1;4;1;10;1;9;99;99;10,6709349475025
7460;1;5;1;10;1;6;99;99;10,6709349475025
7460;1;6;1;10;2;21;99;99;10,6709349475025
7460;1;7;1;10;2;0;99;99;10,6709349475025
7473;1;1;1;10;2;56;86;86;7,26620748450743
7473;1;2;1;10;1;36;86;86;7,26620748450743
7483;1;1;1;10;1;50;94;94;1,43484803899968
7483;1;2;1;10;2;45;94;94;1,43484803899968
7483;1;3;1;10;1;26;94;94;1,43484803899968
7483;1;4;1;10;2;21;94;94;1,43484803899968
7483;1;5;1;10;2;13;94;94;1,43484803899968
7483;1;6;1;10;1;3;94;94;1,43484803899968
7510;1;1;1;10;1;29;81;81;30,3617256638947
7510;1;2;1;10;2;30;81;81;30,3617256638947
7510;1;3;1;10;2;11;81;81;30,3617256638947
7510;1;4;1;10;1;9;81;81;30,3617256638947
7510;1;5;1;10;2;4;81;81;30,3617256638947
7510;1;6;1;10;2;15;81;81;30,3617256638947
7535;1;1;1;10;1;44;86;86;9,10176231529496
7551;1;1;1;10;2;51;81;81;8,64201229591257
7551;1;2;1;10;1;21;81;81;8,64201229591257
7551;1;3;1;10;1;18;81;81;8,64201229591257
7567;1;1;1;10;1;59;86;86;6,85017359835403
7567;1;2;1;10;2;67;86;86;6,85017359835403
7586;1;1;1;10;1;54;86;86;8,82456208483485
7586;1;2;1;10;2;25;86;86;8,82456208483485
7586;1;3;1;10;1;0;86;86;8,82456208483485
7606;1;1;1;10;1;32;86;86;8,82456208483485
7606;1;2;1;10;2;36;86;86;8,82456208483485
7606;1;3;1;10;1;1;86;86;8,82456208483485
7611;1;1;1;10;1;40;91;91;9,31516694902499
7619;1;1;1;10;1;18;86;86;9,98892954117097
7635;1;1;1;10;1;23;86;86;9,98892954117097
7659;1;1;1;10;1;40;86;86;8,4354646551093
7659;1;2;1;10;2;26;86;86;8,4354646551093
7659;1;3;1;10;2;4;86;86;8,4354646551093
7669;1;1;1;10;2;0;91;91;8,31565497128845
7669;1;2;1;10;2;0;91;91;8,31565497128845
7669;1;3;1;10;2;8;91;91;8,31565497128845
7669;1;4;1;10;1;0;91;91;8,31565497128845
7672;1;1;1;10;2;27;86;86;6,32946526160895
7679;1;1;1;10;1;32;86;86;8,4354646551093
7679;1;2;1;10;2;32;86;86;8,4354646551093
7679;1;3;1;10;2;6;86;86;8,4354646551093
7682;1;1;1;10;1;49;81;81;30,3617256638947
7682;1;2;1;10;2;8;81;81;30,3617256638947
7682;1;3;1;10;2;6;81;81;30,3617256638947
7732;1;1;1;10;2;34;86;86;8,71116946508641
7732;1;2;1;10;1;16;86;86;8,71116946508641
7732;1;3;1;10;2;6;86;86;8,71116946508641
7732;1;4;1;10;2;74;86;86;8,71116946508641
7732;1;5;1;10;1;22;86;86;8,71116946508641
7733;1;1;1;10;2;32;85;85;29,3288745445673
7733;1;2;1;10;1;35;85;85;29,3288745445673
7733;1;3;1;10;2;15;85;85;29,3288745445673
7733;1;4;1;10;2;4;85;85;29,3288745445673
7769;1;1;1;10;2;50;86;86;10,1133043649845
7769;1;2;1;10;1;21;86;86;10,1133043649845
7769;1;3;1;10;2;21;86;86;10,1133043649845
7769;1;4;1;10;1;5;86;86;10,1133043649845
7771;1;1;1;10;1;47;95;95;6,32593154936075
7771;1;2;1;10;2;36;95;95;6,32593154936075
7771;1;3;1;10;2;9;95;95;6,32593154936075
7782;1;1;1;10;1;63;81;81;14,7998790812184
7789;1;1;1;10;1;43;85;85;33,2356981076047
7789;1;2;1;10;2;45;85;85;33,2356981076047
7789;1;3;1;10;1;16;85;85;33,2356981076047
7789;1;4;1;10;1;10;85;85;33,2356981076047
7789;1;5;1;10;2;8;85;85;33,2356981076047
7794;1;1;1;10;1;44;95;95;6,20333597669872
7794;1;2;1;10;2;36;95;95;6,20333597669872
7794;1;3;1;10;2;10;95;95;6,20333597669872
7794;1;4;1;10;1;8;95;95;6,20333597669872
7794;1;5;1;10;2;3;95;95;6,20333597669872
7794;1;6;1;10;2;54;95;95;6,20333597669872
7798;1;1;1;10;2;33;91;91;5,61046585870985
7799;1;1;1;10;1;50;86;86;8,2920579197838
7799;1;2;1;10;2;32;86;86;8,2920579197838
7799;1;3;1;10;1;17;86;86;8,2920579197838
7799;1;4;1;10;2;15;86;86;8,2920579197838
7806;2;1;2;10;2;52;81;81;7,59043141597366
7806;2;2;2;10;1;20;81;81;7,59043141597366
7806;2;3;2;10;2;49;81;81;7,59043141597366
7806;2;4;2;10;1;33;81;81;7,59043141597366
7806;2;5;2;10;2;13;81;81;7,59043141597366
7825;1;1;1;10;2;56;99;99;8,37554867320653
7825;1;2;1;10;1;19;99;99;8,37554867320653
7825;1;3;1;10;2;18;99;99;8,37554867320653
7825;1;4;1;10;2;0;99;99;8,37554867320653
7825;1;5;1;10;1;3;99;99;8,37554867320653
7827;1;1;1;10;1;37;95;95;6,32593154936075
7827;1;2;1;10;2;38;95;95;6,32593154936075
7827;1;3;1;10;1;13;95;95;6,32593154936075
7827;1;4;1;10;1;7;95;95;6,32593154936075
7851;1;1;1;10;2;34;85;85;20,1693407873023
7851;1;2;1;10;1;7;85;85;20,1693407873023
7851;1;3;1;10;2;65;85;85;20,1693407873023
7880;1;1;1;10;1;54;91;91;6,3002596505746
7880;1;2;1;10;2;50;91;91;6,3002596505746
7885;1;1;1;10;1;40;81;81;9,98740975786009
7885;1;2;1;10;2;31;81;81;9,98740975786009
7885;1;3;1;10;1;1;81;81;9,98740975786009
7898;1;1;1;10;2;62;99;99;2,74524685632896
7907;1;2;1;10;2;32;99;99;2,00539025440272
7946;1;1;1;10;1;55;95;95;5,79877058691403
7946;1;2;1;10;2;53;95;95;5,79877058691403
7946;1;3;1;10;2;17;95;95;5,79877058691403
7957;2;1;2;10;1;26;94;94;1,2868176143456
7957;2;2;2;10;2;27;94;94;1,2868176143456
7957;2;3;2;10;1;87;94;94;1,2868176143456
7957;2;4;2;10;2;58;94;94;1,2868176143456
7958;1;1;1;10;2;22;85;85;38,8308125291741
7958;1;2;1;10;1;33;85;85;38,8308125291741
7958;1;3;1;10;1;5;85;85;38,8308125291741
7958;1;4;1;10;1;2;85;85;38,8308125291741
7966;1;1;1;10;1;54;94;94;2,49781303383847
7995;1;1;1;10;1;32;99;99;3,01210294481906
7995;1;2;1;10;2;31;99;99;3,01210294481906
7995;1;3;1;10;1;3;99;99;3,01210294481906
7999;1;1;1;10;2;32;94;94;1,24897003745308
8002;1;1;1;10;1;62;95;95;12,6288073336026
8006;1;1;1;10;2;60;95;95;50,449304106152
8006;1;2;1;10;1;10;95;95;50,449304106152
8031;1;1;1;10;1;68;95;95;12,6288073336026
8034;1;1;1;10;2;25;94;94;1,41800184271174
8034;1;2;1;10;1;2;94;94;1,41800184271174
8034;1;3;1;10;2;26;94;94;1,41800184271174
8034;1;4;1;10;2;2;94;94;1,41800184271174
8049;1;1;1;10;2;36;95;95;50,449304106152
8049;1;2;1;10;1;15;95;95;50,449304106152
8049;1;3;1;10;2;13;95;95;50,449304106152
8049;1;4;1;10;1;10;95;95;50,449304106152
8049;1;5;1;10;1;0;95;95;50,449304106152
8083;1;1;1;10;1;42;99;99;3,51825327450312
8121;1;1;1;10;2;80;95;95;5,79877058691403
8166;1;1;1;10;1;34;95;95;25,5595410611104
8166;1;2;1;10;2;24;95;95;25,5595410611104
8166;1;3;1;10;1;8;95;95;25,5595410611104
8178;1;1;1;10;2;55;85;85;25,0959015763977
8178;1;2;1;10;1;58;85;85;25,0959015763977
8178;1;3;1;10;1;25;85;85;25,0959015763977
8178;1;4;1;10;2;20;85;85;25,0959015763977
8178;1;5;1;10;1;17;85;85;25,0959015763977
8178;1;6;1;10;1;6;85;85;25,0959015763977
8178;1;7;1;10;2;12;85;85;25,0959015763977
8178;1;8;1;10;2;28;85;85;25,0959015763977
8199;1;1;1;10;2;69;85;85;27,4445205179489
8199;1;2;1;10;1;43;85;85;27,4445205179489
8247;1;1;1;10;1;82;95;95;16,8678344165816
8247;1;2;1;10;1;82;95;95;16,8678344165816
8247;1;3;1;10;1;72;95;95;16,8678344165816
8254;1;1;1;10;1;45;95;95;6,20333597669872
8254;1;2;1;10;2;46;95;95;6,20333597669872
8254;1;3;1;10;1;22;95;95;6,20333597669872
8254;1;4;1;10;2;18;95;95;6,20333597669872
8254;1;5;1;10;2;17;95;95;6,20333597669872
8332;1;1;1;10;2;33;85;85;22,538742877439
8332;1;2;1;10;1;32;85;85;22,538742877439
8332;1;3;1;10;2;11;85;85;22,538742877439
8349;1;1;1;10;1;73;81;81;7,59043141597366
8349;1;2;1;10;2;48;81;81;7,59043141597366
8427;2;1;2;10;1;27;91;91;9,31516694902499
8488;1;1;1;10;2;77;91;91;8,08777313057719
8514;1;1;1;10;1;57;85;85;15,8662418296111
8514;1;2;1;10;2;58;85;85;15,8662418296111
8514;1;3;1;10;2;28;85;85;15,8662418296111
8706;1;1;1;10;1;62;85;85;21,8205843474894
8706;1;2;1;10;2;51;85;85;21,8205843474894
8706;1;3;1;10;1;22;85;85;21,8205843474894
8742;1;1;1;10;1;33;91;91;4,270956173601
8742;1;2;1;10;2;24;91;91;4,270956173601
8742;1;3;1;10;1;5;91;91;4,270956173601
8742;1;4;1;10;1;56;91;91;4,270956173601
8742;1;5;1;10;2;22;91;91;4,270956173601
8742;1;6;1;10;2;2;91;91;4,270956173601
8769;1;1;1;10;1;55;81;81;9,98740975786009
8769;1;2;1;10;2;50;81;81;9,98740975786009
8806;1;1;1;10;2;57;91;91;3,74102359725537
8806;1;2;1;10;2;32;91;91;3,74102359725537
8806;1;3;1;10;2;35;91;91;3,74102359725537
8806;1;4;1;10;1;2;91;91;3,74102359725537
8806;1;5;1;10;2;30;91;91;3,74102359725537
8806;1;6;1;10;1;0;91;91;3,74102359725537
8806;1;7;1;10;1;57;91;91;3,74102359725537
8807;1;1;1;10;2;47;97;97;9,39973369539127
8807;1;2;1;10;1;25;97;97;9,39973369539127
8807;1;3;1;10;1;21;97;97;9,39973369539127
8807;1;4;1;10;1;16;97;97;9,39973369539127
8807;1;5;1;10;2;11;97;97;9,39973369539127
8807;1;6;1;10;2;8;97;97;9,39973369539127
8813;1;1;1;10;2;38;97;97;1,58966084554411
8813;1;2;1;10;1;38;97;97;1,58966084554411
8813;1;3;1;10;1;8;97;97;1,58966084554411
8813;1;4;1;10;2;5;97;97;1,58966084554411
8813;1;5;1;10;1;37;97;97;1,58966084554411
8814;1;1;1;10;2;30;94;94;1,24897003745308
8814;1;2;1;10;2;29;94;94;1,24897003745308
8818;1;1;1;10;1;37;94;94;2,49781303383847
8830;1;1;1;10;2;34;94;94;1,84059246597732
8830;1;2;1;10;1;38;94;94;1,84059246597732
8830;1;3;1;10;2;10;94;94;1,84059246597732
8837;1;1;1;10;2;64;81;81;12,662171823429
8845;1;1;1;10;1;70;97;97;1,79700791235421
8867;1;1;1;10;1;53;94;94;2,49781303383847
8876;1;1;1;10;2;65;81;81;9,3764152785557
8876;1;2;1;10;2;75;81;81;9,3764152785557
8895;1;1;1;10;1;36;94;94;2,58652141457832
8895;1;2;1;10;2;33;94;94;2,58652141457832
8895;1;3;1;10;1;14;94;94;2,58652141457832
8895;1;4;1;10;2;5;94;94;2,58652141457832
8898;1;1;1;10;2;61;91;91;7,18036444031448
8900;1;1;1;10;2;94;94;94;1,88039067118461
8902;1;1;1;10;2;68;81;81;9,3764152785557
8902;1;2;1;10;1;44;81;81;9,3764152785557
8921;1;1;1;10;1;53;94;94;2,083321910025
8921;1;2;1;10;2;33;94;94;2,083321910025
8921;1;3;1;10;1;17;94;94;2,083321910025
8921;1;4;1;10;2;15;94;94;2,083321910025
8921;1;5;1;10;1;13;94;94;2,083321910025
8925;1;1;1;10;1;31;81;81;15,4771547004699
8931;1;1;1;10;1;29;97;97;2,34993342384782
8931;1;2;1;10;2;39;97;97;2,34993342384782
8931;1;3;1;10;1;12;97;97;2,34993342384782
8931;1;4;1;10;2;10;97;97;2,34993342384782
8952;1;1;1;10;1;68;81;81;23,3869996143157
8952;1;2;1;10;2;68;81;81;23,3869996143157
8952;1;3;1;10;1;10;81;81;23,3869996143157
8955;1;1;1;10;2;33;85;85;17,168134377804
8955;1;2;1;10;2;12;85;85;17,168134377804
8979;1;1;1;10;1;26;97;97;1,58966084554411
8979;1;2;1;10;2;23;97;97;1,58966084554411
8981;1;1;1;10;1;38;81;81;9,3764152785557
8981;1;2;1;10;2;37;81;81;9,3764152785557
8981;1;3;1;10;1;14;81;81;9,3764152785557
8985;1;1;1;10;2;78;91;91;5,84116948319464
8995;1;1;1;10;2;51;81;81;9,98740975786009
8995;1;2;1;10;2;22;81;81;9,98740975786009
8996;1;1;1;10;1;28;97;97;4,74480147932084
8996;1;2;1;10;2;31;97;97;4,74480147932084
8996;1;3;1;10;2;10;97;97;4,74480147932084
8996;1;4;1;10;2;0;97;97;4,74480147932084
9006;1;1;1;10;1;26;91;91;6,03024852269283
9006;1;2;1;10;2;47;91;91;6,03024852269283
9032;1;1;1;10;2;52;97;97;1,58966084554411
9032;1;2;1;10;2;28;97;97;1,58966084554411
9032;1;3;1;10;2;9;97;97;1,58966084554411
9032;1;4;1;10;1;7;97;97;1,58966084554411
9032;1;5;1;10;2;23;97;97;1,58966084554411
9032;1;6;1;10;1;38;97;97;1,58966084554411
9041;1;1;1;10;2;37;91;91;6,46004161911386
9041;1;2;1;10;1;27;91;91;6,46004161911386
9041;1;3;1;10;1;6;91;91;6,46004161911386
9044;1;1;1;10;1;47;97;97;5,5258326614108
9044;1;2;1;10;1;5;97;97;5,5258326614108
9050;1;1;1;10;1;52;97;97;1,79700791235421
9050;1;2;1;10;2;53;97;97;1,79700791235421
9050;1;3;1;10;2;49;97;97;1,79700791235421
9050;1;4;1;10;1;53;97;97;1,79700791235421
9050;1;5;1;10;2;12;97;97;1,79700791235421
9059;1;1;1;10;1;0;85;85;41,2724096110748
9059;1;2;1;10;2;0;85;85;41,2724096110748
9059;1;3;1;10;1;0;85;85;41,2724096110748
9060;1;1;1;10;1;35;97;97;2,34993342384782
9060;1;2;1;10;2;36;97;97;2,34993342384782
9060;1;3;1;10;2;13;97;97;2,34993342384782
9060;1;4;1;10;1;11;97;97;2,34993342384782
9069;1;1;1;10;1;46;97;97;4,19732438555305
9069;1;2;1;10;2;34;97;97;4,19732438555305
9069;1;3;1;10;2;10;97;97;4,19732438555305
9069;1;4;1;10;2;6;97;97;4,19732438555305
9080;1;1;1;10;2;61;91;91;5,486091373698
9080;1;2;1;10;1;66;91;91;5,486091373698
9082;1;1;1;10;2;43;85;85;24,1971247373865
9082;1;2;1;10;1;42;85;85;24,1971247373865
9088;1;1;1;10;1;63;97;97;1,79700791235421
9088;1;2;1;10;2;63;97;97;1,79700791235421
9098;1;1;1;10;1;67;94;94;2,31300157042258
9098;1;2;1;10;2;62;94;94;2,31300157042258
9119;1;1;1;10;2;69;91;91;6,97996700021972
9119;1;2;1;10;1;31;91;91;6,97996700021972
9122;1;1;1;10;1;37;91;91;6,3002596505746
9122;1;2;1;10;2;34;91;91;6,3002596505746
9124;1;1;1;10;1;37;94;94;2,91011972333742
9124;1;2;1;10;2;35;94;94;2,91011972333742
9124;1;3;1;10;2;17;94;94;2,91011972333742
9124;1;4;1;10;1;15;94;94;2,91011972333742
9124;1;5;1;10;1;14;94;94;2,91011972333742
9124;1;6;1;10;2;11;94;94;2,91011972333742
9133;1;1;1;10;1;66;85;85;30,8067572087494
9148;1;1;1;10;1;25;95;95;6,65784771090129
9153;1;1;1;10;2;55;94;94;2,55024546053331
9153;1;2;1;10;1;24;94;94;2,55024546053331
9154;1;1;1;10;1;36;95;95;5,79877058691403
9154;1;2;1;10;2;24;95;95;5,79877058691403
9157;1;1;1;10;1;41;97;97;1,79700791235421
9159;1;1;1;10;1;30;81;81;30,3617256638947
9159;1;2;1;10;2;23;81;81;30,3617256638947
9159;1;3;1;10;1;7;81;81;30,3617256638947
9159;1;4;1;10;2;0;81;81;30,3617256638947
9159;1;5;1;10;2;63;81;81;30,3617256638947
9188;1;1;1;10;1;28;95;95;5,79877058691403
9188;1;2;1;10;2;39;95;95;5,79877058691403
9188;1;3;1;10;2;13;95;95;5,79877058691403
9188;1;4;1;10;1;5;95;95;5,79877058691403
9209;1;1;1;10;2;49;97;97;2,5653167926255
9209;1;2;1;10;1;33;97;97;2,5653167926255
9209;1;3;1;10;2;35;97;97;2,5653167926255
9209;1;4;1;10;1;14;97;97;2,5653167926255
9209;1;5;1;10;1;10;97;97;2,5653167926255
9209;1;6;1;10;1;9;97;97;2,5653167926255
9212;1;1;1;10;1;28;97;97;1,58966084554411
9213;1;1;1;10;2;37;97;97;3,63497738277559
9213;1;2;1;10;2;12;97;97;3,63497738277559
9213;1;3;1;10;2;9;97;97;3,63497738277559
9224;1;1;1;10;2;21;94;94;3,22564872890815
9224;1;2;1;10;1;42;94;94;3,22564872890815
9224;1;3;1;10;1;5;94;94;3,22564872890815
9232;1;1;1;10;1;33;97;97;1,58966084554411
9232;1;2;1;10;1;30;97;97;1,58966084554411
9232;1;3;1;10;2;12;97;97;1,58966084554411
9232;1;4;1;10;2;10;97;97;1,58966084554411
9242;1;1;1;10;1;32;94;94;2,15665218266368
9242;1;2;1;10;2;21;94;94;2,15665218266368
9261;1;1;1;10;1;39;97;97;1,58966084554411
9261;1;2;1;10;1;33;97;97;1,58966084554411
9261;1;3;1;10;1;8;97;97;1,58966084554411
9262;1;1;1;10;1;36;91;91;7,19014448877866
9264;1;1;1;10;1;53;94;94;1,79849367114737
9264;1;2;1;10;2;44;94;94;1,79849367114737
9264;1;3;1;10;1;18;94;94;1,79849367114737
9288;1;1;1;10;2;29;86;86;6,66639045062157
9288;1;2;1;10;1;35;86;86;6,66639045062157
9289;1;1;1;10;1;62;97;97;3,54391240978848
9289;1;2;1;10;2;29;97;97;3,54391240978848
9289;1;3;1;10;2;7;97;97;3,54391240978848
9289;1;4;1;10;1;20;97;97;3,54391240978848
9299;1;1;1;10;2;35;99;99;2,63392045028031
9299;1;2;1;10;2;5;99;99;2,63392045028031
9303;1;1;1;10;2;39;94;94;2,48522504732417
9303;1;2;1;10;1;16;94;94;2,48522504732417
9303;1;3;1;10;1;13;94;94;2,48522504732417
9307;1;1;1;10;1;70;97;97;4,05831621773524
9307;1;2;1;10;2;59;97;97;4,05831621773524
9307;1;3;1;10;1;24;97;97;4,05831621773524
9320;1;1;1;10;1;34;95;95;6,65784771090129
9320;1;2;1;10;2;34;95;95;6,65784771090129
9320;1;3;1;10;1;13;95;95;6,65784771090129
9333;1;1;1;10;2;45;86;86;6,32946526160895
9351;1;1;1;10;1;52;97;97;1,79700791235421
9351;1;2;1;10;2;55;97;97;1,79700791235421
9351;1;3;1;10;1;15;97;97;1,79700791235421
9360;1;1;1;10;1;65;86;86;6,25035656446817
9360;1;2;1;10;2;41;86;86;6,25035656446817
9383;1;1;1;10;1;46;85;85;28,8506114048314
9383;1;2;1;10;2;49;85;85;28,8506114048314
