DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;AREA;DSI;FEX_C
5189886;1;2;1;70;95;95;1;5,79877058691403
5189889;1;2;1;70;95;95;1;5,79877058691403
5189893;1;2;1;70;95;95;1;5,79877058691403
5189894;1;1;1;70;95;95;1;5,79877058691403
5189896;1;2;1;70;95;95;1;5,79877058691403
5189964;1;1;1;70;91;91;1;5,95278610887026
5189964;1;2;1;70;91;91;1;5,95278610887026
5189978;1;1;1;70;91;91;1;6,42979674986321
5189978;1;2;1;70;91;91;1;6,42979674986321
5189978;1;3;1;70;91;91;1;6,42979674986321
5189986;1;2;1;70;91;91;1;4,2509843948001
5189986;1;5;1;70;91;91;1;4,2509843948001
5189995;1;5;1;70;91;91;1;6,74733602259329
5189996;1;1;1;70;91;91;1;4,63576764739424
5189996;1;4;1;70;91;91;1;4,63576764739424
5190329;1;1;1;70;81;81;1;7,59043141597366
5190809;1;4;1;70;94;94;1;2,62374304165865
5190815;1;1;1;70;94;94;1;3,01107018175238
5190822;1;1;1;70;94;94;1;1,24897003745308
5190936;1;1;1;70;81;81;1;30,3617256638947
5190936;1;2;1;70;81;81;1;30,3617256638947
5190936;1;5;1;70;81;81;1;30,3617256638947
5190936;1;6;1;70;81;81;1;30,3617256638947
5190937;1;2;1;70;81;81;1;9,06526982722142
5190940;1;1;1;70;81;81;1;15,6127248872775
5190943;1;1;1;70;81;81;1;20,7226129290748
5190943;1;3;1;70;81;81;1;20,7226129290748
5190943;1;4;1;70;81;81;1;20,7226129290748
5190969;1;1;1;70;99;99;1;2,90812341227008
5190970;1;1;1;70;99;99;1;2,762747711203
5191187;1;1;1;70;85;85;1;19,1029932137262
5191187;1;2;1;70;85;85;1;19,1029932137262
5191203;1;2;1;70;85;85;1;22,538742877439
5191207;1;1;1;70;85;85;1;29,4451842400757
5191212;1;2;1;70;85;85;1;19,718624976735
5191213;1;1;1;70;85;85;1;16,5525026147952
5191402;1;2;1;70;81;81;1;7,59043141597366
5191402;1;3;1;70;81;81;1;7,59043141597366
5191404;1;4;1;70;81;81;1;7,59043141597366
5191406;1;1;1;70;81;81;1;11,7626375723571
5191414;1;2;1;70;81;81;1;7,59043141597366
5191415;1;1;1;70;81;81;1;7,59043141597366
5191462;1;1;1;70;99;99;1;4,3513203395672
5191462;1;2;1;70;99;99;1;4,3513203395672
5191463;1;2;1;70;99;99;1;3,30321148063277
5191549;1;2;1;70;97;97;1;3,21555691553225
5191552;1;1;1;70;97;97;1;1,58966084554411
5191554;1;2;1;70;97;97;1;1,87711849471435
5191555;1;4;1;70;97;97;1;1,58966084554411
5191680;1;7;1;70;95;95;1;5,79877058691403
5191824;1;2;1;70;94;94;1;3,05295064350712
5191943;1;1;1;70;81;81;1;21,9878360837575
5191945;1;6;1;70;81;81;1;17,3043876694846
5191946;1;1;1;70;81;81;1;30,3617256638947
5191946;2;1;2;70;81;81;1;30,3617256638947
5191946;3;1;3;70;81;81;1;30,3617256638947
5191971;1;1;1;70;99;99;1;2,00539025440272
5192187;1;2;1;70;86;86;1;8,4354646551093
5192189;1;1;1;70;86;86;1;9,8676136705844
5192190;1;2;1;70;86;86;1;14,3177504341456
5192191;1;1;1;70;86;86;1;11,6615090037818
5192191;1;2;1;70;86;86;1;11,6615090037818
5192201;1;1;1;70;97;97;1;4,19732438555305
5192248;1;1;1;70;81;81;1;7,59043141597366
5192395;1;1;1;70;86;86;1;7,39043186202798
5192395;1;2;1;70;86;86;1;7,39043186202798
5193011;1;1;1;70;97;97;1;1,58966084554411
5193022;1;1;1;70;97;97;1;1,58966084554411
5193027;1;1;1;70;97;97;1;1,58966084554411
5194542;1;2;1;70;95;95;1;5,79877058691403
5194543;1;1;1;70;95;95;1;5,79877058691403
5194544;1;1;1;70;95;95;1;5,79877058691403
5194545;1;1;1;70;95;95;1;5,79877058691403
5194550;1;1;1;70;95;95;1;50,449304106152
5194552;1;2;1;70;95;95;1;5,79877058691403
5194722;1;1;1;70;85;85;1;23,6620575422804
5194732;1;2;1;70;85;85;1;23,2696433047591
5194734;1;2;1;70;85;85;1;12,0451813438831
5194740;1;1;1;70;85;85;1;19,1029932137262
5194740;1;2;1;70;85;85;1;19,1029932137262
5194763;1;1;1;70;85;85;1;17,0453474420558
5194763;1;2;1;70;85;85;1;17,0453474420558
5194765;1;5;1;70;85;85;1;27,4201865195857
5196163;1;1;1;70;99;99;1;5,00751369615347
5196164;1;2;1;70;99;99;1;1,89549502356952
5196168;1;2;1;70;99;99;1;3,4095566813061
5196168;1;3;1;70;99;99;1;3,4095566813061
5196175;1;2;1;70;81;81;1;7,59043141597366
5196178;1;1;1;70;81;81;1;7,59043141597366
5196178;1;3;1;70;81;81;1;7,59043141597366
5196181;2;1;2;70;81;81;1;7,59043141597366
5196183;1;1;1;70;81;81;1;11,7626375723571
5196185;1;1;1;70;81;81;1;20,1941094378605
5196186;1;1;1;70;99;99;1;5,71734146924668
5196186;1;2;1;70;99;99;1;5,71734146924668
5196188;1;1;1;70;99;99;1;4,68909913331063
5196189;1;2;1;70;99;99;1;4,45529987211618
5196199;1;1;1;70;91;91;1;4,69316660766113
5196199;1;3;1;70;91;91;1;4,69316660766113
5196203;1;2;1;70;91;91;1;5,75632165444549
5196214;1;1;1;70;81;81;1;7,59043141597366
5196214;1;2;1;70;81;81;1;7,59043141597366
5196436;1;1;1;70;86;86;1;7,06796550489517
5196682;1;1;1;70;81;81;1;30,3617256638947
5196683;1;5;1;70;81;81;1;7,59043141597366
5196686;1;2;1;70;81;81;1;7,59043141597366
5196686;1;3;1;70;81;81;1;7,59043141597366
5196690;1;3;1;70;81;81;1;7,59043141597366
5197123;1;1;1;70;86;86;1;8,4354646551093
5197125;1;2;1;70;86;86;1;11,4286312744857
5197611;1;2;1;70;94;94;1;4,47027113474325
5197611;1;8;1;70;94;94;1;4,47027113474325
5197631;1;2;1;70;86;86;1;8,4354646551093
5197759;1;1;1;70;81;81;1;7,59043141597366
5197761;1;1;1;70;81;81;1;7,59043141597366
5197761;1;2;1;70;81;81;1;7,59043141597366
5197799;1;3;1;70;81;81;1;7,59043141597366
5197807;1;1;1;70;99;99;1;2,90812341227008
5198201;1;1;1;70;81;81;1;30,3617256638947
5198201;1;8;1;70;81;81;1;30,3617256638947
5198202;1;2;1;70;81;81;1;16,7758841782703
5198203;1;1;1;70;81;81;1;30,3617256638947
5198204;1;2;1;70;81;81;1;13,5699793366106
5198260;1;2;1;70;99;99;1;2,90311363642801
5198261;1;1;1;70;99;99;1;2,74524685632896
5198488;1;2;1;70;95;95;1;5,79877058691403
5199009;1;2;1;70;85;85;1;20,0370072058948
5199015;1;2;1;70;85;85;1;25,5333233762439
5199019;1;2;1;70;85;85;1;22,7767984774985
5199034;1;1;1;70;85;85;1;23,9001131423398
5199035;1;2;1;70;85;85;1;27,14656213338
5199038;1;1;1;70;85;85;1;17,7837661408129
5199040;1;1;1;70;85;85;1;16,5525026147952
5199532;1;1;1;70;99;99;1;1,89549502356952
5199607;1;1;1;70;86;86;1;10,0486544997235
5199674;1;4;1;70;86;86;1;8,41119120225528
5199873;1;1;1;70;86;86;1;7,95513273077118
5199876;1;2;1;70;86;86;1;7,8904828655102
5199877;1;2;1;70;86;86;1;8,82456208483485
5199878;1;2;1;70;86;86;1;7,05350667301536
5200132;1;3;1;70;97;97;1;6,35864338217645
5200133;1;1;1;70;97;97;1;1,58966084554411
5200137;1;1;1;70;97;97;1;6,35864338217645
5200878;1;1;1;70;81;81;1;7,59043141597366
5200879;1;5;1;70;81;81;1;30,3617256638947
5200880;1;2;1;70;81;81;1;13,1889955858817
5200881;1;3;1;70;81;81;1;20,7159840949244
5200883;1;1;1;70;81;81;1;24,1342093545146
5201131;1;1;1;70;95;95;1;5,79877058691403
5201135;1;1;1;70;95;95;1;5,79877058691403
5201138;1;2;1;70;95;95;1;5,79877058691403
5201152;1;2;1;70;95;95;1;5,79877058691403
5201179;1;2;1;70;91;91;1;4,15471362084052
5201431;1;2;1;70;99;99;1;2,47251008369304
5201437;1;3;1;70;99;99;1;1,89549502356952
5201700;1;3;1;70;85;85;1;17,7631291234249
5201702;1;5;1;70;85;85;1;18,034342341493
5201740;1;1;1;70;85;85;1;17,168134377804
5201742;1;4;1;70;85;85;1;28,308433714623
5202403;1;2;1;70;94;94;1;3,065417556508
5202404;1;2;1;70;94;94;1;2,51044725532602
5202407;1;2;1;70;94;94;1;1,24897003745308
5202407;1;4;1;70;94;94;1;1,24897003745308
5202415;1;1;1;70;94;94;1;1,24897003745308
5203400;1;3;1;70;86;86;1;7,18709878736665
5203429;1;1;1;70;94;94;1;1,84071950704501
5203431;1;1;1;70;94;94;1;1,24897003745308
5203431;1;2;1;70;94;94;1;1,24897003745308
5203431;1;3;1;70;94;94;1;1,24897003745308
5203435;1;1;1;70;94;94;1;3,16779486425486
5203474;1;2;1;70;81;81;1;30,3617256638947
5203475;1;1;1;70;81;81;1;30,3617256638947
5204069;1;2;1;70;85;85;1;25,9744925411519
5204074;1;1;1;70;95;95;1;5,79877058691403
5204074;1;2;1;70;95;95;1;5,79877058691403
5204545;1;1;1;70;86;86;1;9,65955706999793
5204689;1;1;1;70;81;81;1;7,59043141597366
5204691;1;2;1;70;81;81;1;10,4974144176744
5204694;1;3;1;70;81;81;1;15,5207365956729
5204696;1;1;1;70;81;81;1;30,3617256638947
5204702;1;2;1;70;81;81;1;8,25439971103318
5204702;1;5;1;70;81;81;1;8,25439971103318
5204703;1;3;1;70;81;81;1;7,59043141597366
5204739;1;1;1;70;99;99;1;2,47251008369304
5205794;1;2;1;70;86;86;1;10,4033175605484
5205794;1;3;1;70;86;86;1;10,4033175605484
5205794;1;4;1;70;86;86;1;10,4033175605484
5205934;1;2;1;70;86;86;1;4,38241856314117
5205936;1;1;1;70;86;86;1;10,25671110031
5206065;1;2;1;70;85;85;1;22,538742877439
5207028;1;3;1;70;99;99;1;1,89549502356952
5207643;1;4;1;70;97;97;1;1,58966084554411
5207643;1;5;1;70;97;97;1;1,58966084554411
5207808;1;3;1;70;97;97;1;1,58966084554411
5207925;1;2;1;70;97;97;1;1,58966084554411
5208216;1;2;1;70;86;86;1;6,25035656446817
5208217;1;2;1;70;86;86;1;8,69328114698114
5208218;1;4;1;70;86;86;1;8,41608091652102
5208890;1;2;1;70;99;99;1;3,19425074270847
5208890;1;4;1;70;99;99;1;3,19425074270847
5208892;1;1;1;70;99;99;1;3,80438060494152
5208893;1;1;1;70;99;99;1;3,51825327450312
5208900;1;2;1;70;97;97;1;1,58966084554411
5208905;1;2;1;70;97;97;1;5,02098271436226
5208906;1;1;1;70;97;97;1;1,58966084554411
5208909;1;3;1;70;97;97;1;1,58966084554411
5208930;1;5;1;70;91;91;1;4,66627665074917
5209231;1;4;1;70;81;81;1;7,59043141597366
5209450;1;2;1;70;95;95;1;5,79877058691403
5209477;1;1;1;70;95;95;1;5,79877058691403
5209477;1;3;1;70;95;95;1;5,79877058691403
5209560;1;2;1;70;85;85;1;26,2125481412114
5210123;1;1;1;70;81;81;1;11,218271932129
5210689;1;1;1;70;94;94;1;2,49781303383847
5210690;1;1;1;70;94;94;1;2,49781303383847
5210691;1;2;1;70;94;94;1;1,24897003745308
5210694;1;1;1;70;94;94;1;2,5812038498685
5210695;1;1;1;70;94;94;1;2,0750953695052
5210695;1;2;1;70;94;94;1;2,0750953695052
5211349;1;1;1;70;86;86;1;6,66639045062157
5211489;1;1;1;70;94;94;1;1,24897003745308
5211493;1;1;1;70;94;94;1;2,49781303383847
5211494;1;1;1;70;94;94;1;1,24897003745308
5211494;1;2;1;70;94;94;1;1,24897003745308
5211494;1;4;1;70;94;94;1;1,24897003745308
5211504;1;1;1;70;94;94;1;2,49781303383847
5211571;1;3;1;70;86;86;1;4,4870043167812
5211571;1;5;1;70;86;86;1;4,4870043167812
5213923;1;1;1;70;94;94;1;1,24897003745308
5213924;1;2;1;70;99;99;1;6,54539875846869
5213924;1;3;1;70;99;99;1;6,54539875846869
5214281;1;1;1;70;81;81;1;15,4652051467921
5214282;1;1;1;70;81;81;1;15,7093663231617
5214283;1;2;1;70;81;81;1;7,59043141597366
5214284;1;2;1;70;81;81;1;7,59043141597366
5214444;1;2;1;70;85;85;1;18,1021483699726
5214446;1;2;1;70;85;85;1;19,5470831136001
5214453;1;1;1;70;85;85;1;21,7035735587148
5214453;1;2;1;70;85;85;1;21,7035735587148
5214455;1;5;1;70;81;81;1;7,59043141597366
5214461;1;3;1;70;81;81;1;7,59043141597366
5214461;1;4;1;70;81;81;1;7,59043141597366
5214539;1;1;1;70;86;86;1;10,0017425062748
5214871;1;1;1;70;81;81;1;21,7370460732374
5214871;1;2;1;70;81;81;1;21,7370460732374
5214872;1;2;1;70;81;81;1;28,3279813202181
5214873;1;2;1;70;81;81;1;30,3617256638947
5214874;1;3;1;70;81;81;1;8,01236709046935
5214960;1;2;1;70;81;81;1;7,59043141597366
5215028;1;4;1;70;99;99;1;3,57096704789337
5215036;1;2;1;70;99;99;1;3,2455165018672
5215134;1;1;1;70;86;86;1;8,4354646551093
5215141;1;1;1;70;95;95;1;5,79877058691403
5215146;1;2;1;70;95;95;1;5,79877058691403
5215146;1;5;1;70;95;95;1;5,79877058691403
5215350;1;2;1;70;81;81;1;7,59043141597366
5215351;1;1;1;70;81;81;1;7,59043141597366
5215351;1;2;1;70;81;81;1;7,59043141597366
5215353;1;1;1;70;81;81;1;7,59043141597366
5215355;1;1;1;70;81;81;1;8,6353834617621
5215617;1;1;1;70;85;85;1;26,5901243041607
5215621;1;1;1;70;85;85;1;17,1474973604161
5215634;1;2;1;70;85;85;1;30,8278182732997
5215658;1;2;1;70;81;81;1;8,6353834617621
5215679;1;3;1;70;86;86;1;8,2920579197838
5215679;1;4;1;70;86;86;1;8,2920579197838
5215682;1;1;1;70;86;86;1;6,66639045062157
5215684;1;2;1;70;86;86;1;8,2920579197838
5215881;1;6;1;70;91;91;1;4,25711161762942
5215901;1;1;1;70;86;86;1;7,55355767649758
5215902;1;1;1;70;86;86;1;6,66639045062157
5215902;1;2;1;70;86;86;1;6,66639045062157
5216257;1;2;1;70;86;86;1;8,41119120225528
5216836;1;1;1;70;86;86;1;4,38241856314117
5216836;1;4;1;70;86;86;1;4,38241856314117
5216837;1;1;1;70;86;86;1;8,09853946609668
5216844;1;1;1;70;86;86;1;6,32946526160895
5217000;1;3;1;70;97;97;1;1,58966084554411
5217007;1;1;1;70;97;97;1;1,58966084554411
5217330;1;1;1;70;99;99;1;3,97841193444007
5217330;1;2;1;70;99;99;1;3,97841193444007
5217330;1;3;1;70;99;99;1;3,97841193444007
5217332;1;1;1;70;99;99;1;4,00140776931363
5217333;1;1;1;70;99;99;1;2,99408831532081
5217341;1;2;1;70;99;99;1;3,64063314069664
5217584;1;2;1;70;91;91;1;5,86669813994191
5217587;1;1;1;70;91;91;1;4,99186189132693
5217595;1;3;1;70;91;91;1;6,45432475499274
5217595;1;4;1;70;91;91;1;6,45432475499274
5217602;1;1;1;70;91;91;1;6,05485851686624
5217642;1;1;1;70;91;91;1;5,95784122888781
5217644;1;2;1;70;91;91;1;4,01660261152326
5217956;1;1;1;70;85;85;1;19,2656058675107
5217956;1;2;1;70;85;85;1;19,2656058675107
5217966;1;1;1;70;95;95;1;18,5286842430907
5217971;1;1;1;70;95;95;1;5,79877058691403
5217979;1;3;1;70;95;95;1;5,79877058691403
5217989;1;1;1;70;95;95;1;12,6712833912786
5217990;1;1;1;70;95;95;1;50,449304106152
5217993;1;1;1;70;95;95;1;5,79877058691403
5217996;1;3;1;70;95;95;1;5,79877058691403
5217996;1;4;1;70;95;95;1;5,79877058691403
5219270;1;1;1;70;81;81;1;12,5887410467172
5219271;1;4;1;70;81;81;1;28,6189524692134
5219283;1;1;1;70;99;99;1;1,89549502356952
5219283;1;2;1;70;99;99;1;1,89549502356952
5219328;1;2;1;70;81;81;1;7,59043141597366
5219328;1;4;1;70;81;81;1;7,59043141597366
5224743;1;3;1;70;94;94;1;2,55011841946562
5224755;1;1;1;70;94;94;1;1,53910277894213
5224757;1;1;1;70;94;94;1;1,24897003745308
5224757;1;2;1;70;94;94;1;1,24897003745308
5224765;1;1;1;70;94;94;1;1,24897003745308
5224768;1;3;1;70;94;94;1;2,96203586518289
5224769;1;2;1;70;94;94;1;2,59641174945224
5224774;1;2;1;70;94;94;1;1,49943161480253
5224775;1;2;1;70;94;94;1;1,75462797185109
5224974;1;1;1;70;81;81;1;9,7218677115611
5224981;1;1;1;70;81;81;1;25,3994325091973
5225024;1;1;1;70;85;85;1;21,7035735587148
5225120;1;1;1;70;86;86;1;8,15337471038344
5225221;1;1;1;70;86;86;1;6,32946526160895
5225223;1;1;1;70;86;86;1;6,32946526160895
5225513;1;4;1;70;97;97;1;2,30014438486901
5225516;1;1;1;70;97;97;1;2,08598778456235
5225525;1;3;1;70;97;97;1;1,58966084554411
5225531;1;3;1;70;97;97;1;2,12222300900638
5225637;1;1;1;70;99;99;1;5,08881127336909
5225637;1;2;1;70;99;99;1;5,08881127336909
5225640;1;1;1;70;99;99;1;3,51825327450312
5225660;1;3;1;70;81;81;1;26,4659503643058
5225662;1;1;1;70;81;81;1;7,59043141597366
5225666;1;2;1;70;81;81;1;7,59043141597366
5225802;1;1;1;70;86;86;1;8,48763689582223
5225955;1;1;1;70;86;86;1;8,82456208483485
5225958;1;1;1;70;86;86;1;8,09853946609668
5226277;1;1;1;70;99;99;1;3,44858718169985
5226302;1;1;1;70;99;99;1;1,89549502356952
5226360;1;2;1;70;86;86;1;8,49029989939606
5226365;1;1;1;70;81;81;1;7,59043141597366
5226366;1;1;1;70;81;81;1;24,6693416798794
5226366;1;2;1;70;81;81;1;24,6693416798794
5226369;1;2;1;70;85;85;1;26,2125481412114
5226370;1;1;1;70;85;85;1;25,9744925411519
5226857;1;1;1;70;99;99;1;3,51825327450312
5227343;1;2;1;70;81;81;1;30,3617256638947
5227344;1;4;1;70;81;81;1;7,59043141597366
5228052;1;2;1;70;91;91;1;6,48751255262019
5228055;1;1;1;70;91;91;1;5,22789305141106
5228058;1;2;1;70;91;91;1;7,6959535803493
5228058;1;6;1;70;91;91;1;7,6959535803493
5228068;2;1;2;70;91;91;1;8,03234558844651
5228070;1;1;1;70;91;91;1;6,43485186988076
5228071;1;1;1;70;91;91;1;5,63631019264912
5228154;1;2;1;70;99;99;1;2,86672724375197
5228171;1;4;1;70;99;99;1;3,65900490387444
5228173;1;1;1;70;99;99;1;2,56572054683088
5228173;1;3;1;70;99;99;1;2,56572054683088
5228174;1;2;1;70;99;99;1;4,7464084079299
5228195;1;1;1;70;99;99;1;6,09552396378542
5228195;1;4;1;70;99;99;1;6,09552396378542
5228196;1;4;1;70;99;99;1;4,37959026385237
5228197;1;1;1;70;99;99;1;3,93174167651036
5228340;1;1;1;70;81;81;1;7,59043141597366
5228340;1;3;1;70;81;81;1;7,59043141597366
5228341;1;2;1;70;81;81;1;30,3617256638947
5228341;1;3;1;70;81;81;1;30,3617256638947
5228343;1;2;1;70;81;81;1;7,59043141597366
5228346;1;4;1;70;81;81;1;16,7758841782703
5228352;1;2;1;70;85;85;1;26,3870107393122
5228352;1;5;1;70;85;85;1;26,3870107393122
5228355;1;2;1;70;85;85;1;22,2985683043357
5228482;1;3;1;70;85;85;1;22,9828327773129
5228484;1;5;1;70;85;85;1;31,0783944739798
5228486;1;1;1;70;85;85;1;25,5333233762439
5229019;1;3;1;70;81;81;1;28,9452111145825
5229019;1;4;1;70;81;81;1;28,9452111145825
5229019;1;5;1;70;81;81;1;28,9452111145825
5229022;1;1;1;70;81;81;1;12,0469798872018
5229066;1;2;1;70;95;95;1;5,79877058691403
5229088;1;2;1;70;95;95;1;5,79877058691403
5229090;1;1;1;70;95;95;1;6,86910599541075
5229090;1;2;1;70;95;95;1;6,86910599541075
5229097;1;2;1;70;95;95;1;5,79877058691403
5229103;1;2;1;70;95;95;1;5,79877058691403
5229826;1;3;1;70;97;97;1;1,58966084554411
5229829;1;3;1;70;97;97;1;1,58966084554411
5229831;1;2;1;70;97;97;1;1,58966084554411
5229871;1;1;1;70;97;97;1;5,26583156984086
5229872;1;3;1;70;97;97;1;1,58966084554411
5230193;1;1;1;70;81;81;1;30,3617256638947
5230222;1;2;1;70;81;81;1;7,59043141597366
5230224;1;5;1;70;81;81;1;29,5031918731671
5230501;1;2;1;70;91;91;1;6,33277946188478
5230526;1;2;1;70;95;95;1;5,79877058691403
5230527;1;3;1;70;95;95;1;5,79877058691403
5230650;1;5;1;70;97;97;1;1,58966084554411
5230766;1;4;1;70;99;99;1;5,35656684062969
5230782;1;1;1;70;85;85;1;23,6620575422804
5230798;1;1;1;70;85;85;1;19,718624976735
5230799;1;1;1;70;85;85;1;22,538742877439
5230890;1;1;1;70;86;86;1;8,34204757238165
5230890;1;3;1;70;86;86;1;8,34204757238165
5231045;1;1;1;70;86;86;1;6,85017359835403
5231045;1;2;1;70;86;86;1;6,85017359835403
5231427;1;3;1;70;86;86;1;8,49029989939606
5231593;1;2;1;70;81;81;1;12,4834950868116
5231593;1;3;1;70;81;81;1;12,4834950868116
5231594;1;1;1;70;81;81;1;7,59043141597366
5231595;1;1;1;70;81;81;1;7,59043141597366
5231597;1;2;1;70;81;81;1;30,3617256638947
5231597;1;4;1;70;81;81;1;30,3617256638947
5231647;1;1;1;70;94;94;1;3,27175209273789
5231647;1;3;1;70;94;94;1;3,27175209273789
5231647;1;4;1;70;94;94;1;3,27175209273789
5231782;1;3;1;70;86;86;1;4,63259364022178
5231885;1;1;1;70;86;86;1;8,82456208483485
5231886;1;3;1;70;86;86;1;9,29078700436942
5232191;1;1;1;70;95;95;1;38,2093885677201
5232197;1;1;1;70;99;99;1;1,89549502356952
5232253;1;2;1;70;85;85;1;13,1049030067659
5232256;1;8;1;70;85;85;1;35,809000665669
5232265;1;1;1;70;81;81;1;12,5887410467172
5232268;1;1;1;70;85;85;1;20,1627148766089
5232268;1;2;1;70;85;85;1;20,1627148766089
5232271;1;2;1;70;85;85;1;30,5019851679925
5232286;1;1;1;70;81;81;1;9,16388695297648
5232379;1;2;1;70;86;86;1;7,55355767649758
5232408;1;1;1;70;86;86;1;6,32946526160895
5232484;1;1;1;70;86;86;1;11,2724115740563
5232513;1;1;1;70;94;94;1;1,24897003745308
5232514;1;2;1;70;94;94;1;2,82663401308007
5232518;1;1;1;70;94;94;1;1,24897003745308
5232519;1;1;1;70;94;94;1;1,24897003745308
5232519;1;2;1;70;94;94;1;1,24897003745308
5232521;1;1;1;70;94;94;1;2,59653879051994
5232522;1;2;1;70;94;94;1;4,42411003308845
5232524;1;1;1;70;94;94;1;1,84071950704501
5232538;1;2;1;70;94;94;1;2,20908460935852
5232935;1;3;1;70;97;97;1;5,63333848258551
5232939;1;3;1;70;97;97;1;1,58966084554411
5232949;1;2;1;70;97;97;1;1,58966084554411
5232954;1;4;1;70;97;97;1;1,58966084554411
5232955;1;2;1;70;97;97;1;6,35864338217645
5232956;1;2;1;70;97;97;1;1,58966084554411
5232997;1;1;1;70;97;97;1;1,58966084554411
5233002;1;1;1;70;97;97;1;6,35864338217645
5233003;1;3;1;70;97;97;1;1,58966084554411
5233477;1;4;1;70;81;81;1;30,3617256638947
5233478;1;1;1;70;81;81;1;14,7998790812184
5233754;1;2;1;70;99;99;1;5,35656684062969
5233767;1;1;1;70;99;99;1;4,45529987211618
5234608;1;3;1;70;95;95;1;5,79877058691403
5234615;1;4;1;70;95;95;1;5,79877058691403
5234616;1;2;1;70;95;95;1;5,79877058691403
5235508;1;1;1;70;81;81;1;14,1970999535801
5235508;1;5;1;70;81;81;1;14,1970999535801
5235709;2;2;2;70;81;81;1;22,2721783986023
5236881;1;2;1;70;81;81;1;7,59043141597366
5236882;1;2;1;70;81;81;1;7,59043141597366
5236885;1;2;1;70;81;81;1;8,64201229591257
5237009;1;1;1;70;81;81;1;11,7626375723571
5237365;1;7;1;70;97;97;1;2,02403091017589
5237523;1;1;1;70;99;99;1;2,63392045028031
5237540;1;1;1;70;99;99;1;2,48854474921323
5237540;1;2;1;70;99;99;1;2,48854474921323
5237546;1;1;1;70;99;99;1;1,89549502356952
5237595;1;2;1;70;85;85;1;14,0507669432509
5237609;1;2;1;70;85;85;1;25,7713789763034
5237617;1;2;1;70;81;81;1;30,3617256638947
5237697;1;3;1;70;81;81;1;7,59043141597366
5237699;1;1;1;70;81;81;1;7,59043141597366
5237827;1;1;1;70;86;86;1;10,173029323537
5238018;1;2;1;70;94;94;1;1,24897003745308
5239045;1;4;1;70;99;99;1;7,58198009427809
5239051;1;2;1;70;81;81;1;9,24226683507712
5239053;1;2;1;70;81;81;1;7,59043141597366
5239053;1;3;1;70;81;81;1;7,59043141597366
5239088;1;1;1;70;81;81;1;30,3617256638947
5239090;1;2;1;70;81;81;1;7,59043141597366
5239819;1;2;1;70;85;85;1;23,1543746404479
5240240;1;1;1;70;86;86;1;7,4744489793568
5240240;1;2;1;70;86;86;1;7,4744489793568
5240240;1;3;1;70;86;86;1;7,4744489793568
5240241;1;1;1;70;86;86;1;6,66639045062157
5240442;1;2;1;70;86;86;1;8,07426601324266
5240888;1;1;1;70;97;97;1;1,58966084554411
5240890;1;1;1;70;97;97;1;4,60915354995766
5240922;1;4;1;70;97;97;1;5,89704359859505
5240924;2;1;2;70;97;97;1;1,58966084554411
5240924;2;2;2;70;97;97;1;1,58966084554411
5241862;1;2;1;70;86;86;1;11,1936382174713
5241862;1;3;1;70;86;86;1;11,1936382174713
5241862;1;4;1;70;86;86;1;11,1936382174713
5241865;1;2;1;70;86;86;1;10,3258547301836
5241866;1;1;1;70;86;86;1;6,92928229549481
5243320;1;2;1;70;85;85;1;29,750380327995
5243321;1;2;1;70;85;85;1;33,4448226091552
5243381;1;2;1;70;85;85;1;12,4892712437571
5243401;1;1;1;70;91;91;1;5,90028384737588
5243402;1;1;1;70;91;91;1;5,44352708369305
5243420;1;1;1;70;91;91;1;6,50619812043944
5243420;2;1;2;70;91;91;1;6,50619812043944
5243420;2;2;2;70;91;91;1;6,50619812043944
5243421;1;1;1;70;91;91;1;4,53983465886872
5243469;1;1;1;70;99;99;1;4,00140776931363
5243469;1;2;1;70;99;99;1;4,00140776931363
5243470;1;1;1;70;99;99;1;3,22840135113947
5243471;1;2;1;70;99;99;1;7,15555719116849
5243472;1;1;1;70;99;99;1;5,73474933516843
5243473;1;2;1;70;99;99;1;6,99679093229893
5243477;1;1;1;70;99;99;1;2,16600840677243
5243477;1;2;1;70;99;99;1;2,16600840677243
5243477;1;3;1;70;99;99;1;2,16600840677243
5243478;1;4;1;70;99;99;1;1,89549502356952
5243634;1;3;1;70;81;81;1;7,59043141597366
5243636;1;1;1;70;81;81;1;30,3617256638947
5243669;1;2;1;70;95;95;1;50,449304106152
5243672;1;3;1;70;95;95;1;5,79877058691403
5243676;1;2;1;70;95;95;1;5,79877058691403
5243680;1;1;1;70;95;95;1;5,79877058691403
5243687;1;1;1;70;95;95;1;5,79877058691403
5243687;1;2;1;70;95;95;1;5,79877058691403
5243689;1;1;1;70;95;95;1;49,3754961906657
5244193;1;2;1;70;94;94;1;1,24897003745308
5244197;1;1;1;70;94;94;1;1,24897003745308
5244213;1;1;1;70;94;94;1;1,24897003745308
5244213;1;3;1;70;94;94;1;1,24897003745308
5244498;1;3;1;70;95;95;1;5,79877058691403
5244878;1;2;1;70;94;94;1;2,30153904099994
5244878;1;5;1;70;94;94;1;2,30153904099994
5247235;1;2;1;70;81;81;1;7,59043141597366
5247269;1;4;1;70;85;85;1;35,370752235727
5247270;2;1;2;70;85;85;1;17,7245722070232
5247271;1;1;1;70;85;85;1;17,168134377804
5247323;1;2;1;70;81;81;1;12,4834950868116
5247323;1;3;1;70;81;81;1;12,4834950868116
