DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;P6430S1;P6500;P6750;P6760;P6800;P6850;P6830;P6830S1;AREA;OCI;FEX_C;P6430;RAMA4D_R4;OFICIO;RAMA2D_R4
31808;1;1;1;60;94; ; ;2000000;1;40;20;6; ;94;1;2,07522241057289;4;8413;19;84
31824;1;1;1;60;85; ;4500000; ; ;48;48; ; ;85;1;23,1543746404479;1;0610;97;06
31840;1;2;1;60;86; ; ;99;1;40;12;6; ;86;1;7,87111561344236;4;4322;87;43
31850;1;2;1;60;81; ; ;98;1;48;20;7;POR AISLAMIENTO OBLIGATORIO Y PREVENTIVO POR COVID-19;81;1;30,3617256638947;4;4520;84;45
31855;1;1;1;60;86; ; ;99;1;40;32;2; ;86;1;8,48763689582223;4;4721;41;47
31879;2;1;2;60;99; ; ;98;1;40;8;7;CUARENTENA COVID19;99;1;2,86672724375197;4;2592;21;25
31934;1;1;1;60;86; ; ;3500000;1;48;40;7;AISLAMIENTO PREVENTIVO POR COVID 19;86;1;8,4354646551093;4;8413;21;84
31934;1;2;1;60;86; ; ;800000;1;20;20; ; ;86;1;8,4354646551093;4;9524;81;95
31968;1;1;1;60;86; ; ;5000000;1;72;72; ; ;86;1;9,48100241176558;4;8610;06;86
31971;1;1;1;60;86; ;2500000; ; ;72;72; ; ;86;1;10,2418376128548;2;8423;58;84
31971;1;2;1;60;86; ;1500000; ; ;72;72; ; ;86;1;10,2418376128548;2;8423;58;84
32015;1;1;1;60;91; ; ;0;1;48;0;7;CIERRE TEMPORAL DEBIDO A LA PANDEMIA;91;1;3,80896934948695;4;4719;41;47
32015;1;2;1;60;91; ; ; ; ;48;0;7;CIERRE TEMPORAL DEBIDO A LA PANDEMIA;91;1;3,80896934948695;6;4719;45;47
32017;1;1;1;60;91; ; ;99;1;40;0;7;SUSPENSION TEMPORAL DEBIDO A LA PANDEMIA COVID-19;91;1;6,05485851686624;4;8412;13;84
32032;1;3;1;60;91; ;0; ; ;48;0;7;SUSPENSION TEMPORAL DEBIDO A LA PANDEMIA;91;1;5,39086640095361;1;5511;53;55
32032;1;5;1;60;91; ;0; ; ;48;0;7;SUSPENSION TEMPORAL DEBIDO A LA PANDEMIA;91;1;5,39086640095361;1;5511;53;55
32042;1;1;1;60;91; ;98; ; ;48;16;7;DEBIDO A LA PANDEMIA;91;1;8,1220702868263;1;8422;35;84
32042;1;2;1;60;91; ;98; ; ;40;40; ; ;91;1;8,1220702868263;2;8530;13;85
32047;1;1;1;60;95; ; ;80000;1;40;3;6; ;95;1;5,79877058691403;4;8121;55;81
32058;1;2;1;60;95; ; ;860;1;70;70; ; ;95;1;5,79877058691403;4;4724;45;47
32058;1;4;1;60;95; ; ;98;1;48;0;7;AISLAMIENTO;95;1;5,79877058691403;4;5619;45;56
32060;1;1;1;60;91; ;98; ; ;40;40; ; ;91;1;5,55511892249327;2;8530;13;85
32130;1;1;1;60;91; ;98; ; ;40;40; ; ;91;1;5,98761453700218;2;8412;11;84
32140;1;2;1;60;81; ; ;98;1;30;30; ; ;81;1;10,4974144176744;4;5619;53;56
32151;1;2;1;60;91; ; ;98;1;40;40; ; ;91;1;5,87786694755345;4;4773;45;47
32153;1;2;1;60;91; ; ;98;1;40;40; ; ;91;1;4,10702220186972;4;8621;39;86
32159;1;1;1;60;91; ; ;98;1;35;35; ; ;91;1;5,01623147521141;4;8121;55;81
32164;1;1;1;60;91; ; ;98;1;40;40; ; ;91;1;6,05485851686624;4;4781;45;47
32205;1;1;1;60;85; ;877803; ; ;48;60; ; ;85;1;26,1608050835692;1;5621;21;56
32211;1;1;1;60;85; ; ;300000;1;60;0;5; ;85;1;16,5525026147952;4;5619;45;56
32216;1;1;1;60;85; ; ;400000;1;45;30;7;POR LA CUARENTENA;85;1;26,1608050835692;4;4921;98;49
32220;1;1;1;60;85; ; ;300000;1;60;0;5; ;85;1;16,5525026147952;4;5619;45;56
32279;1;1;1;60;99; ;98; ; ;40;8;6; ;99;1;2,74524685632896;2;8422;39;84
32283;1;1;1;60;99; ;99; ; ;40;40; ; ;99;1;3,44858718169985;2;8424;39;84
32359;1;1;1;60;97; ; ;3800000;1;40;40; ; ;97;1;2,03644440617064;4;8621;59;86
32362;1;1;1;60;97; ;2600000; ; ;40;0;5; ;97;1;1,86288380337201;2;8530;13;85
32362;1;2;1;60;97; ;3700000; ; ;40;0;5; ;97;1;1,86288380337201;2;8530;13;85
32362;1;3;1;60;97; ; ;1300000;1;40;40; ; ;97;1;1,86288380337201;4;9411;39;94
32364;1;1;1;60;97; ;3500000; ; ;40;40; ; ;97;1;2,03644440617064;2;8610;39;86
32364;1;2;1;60;97; ;4500000; ; ;40;40; ; ;97;1;2,03644440617064;2;8610;11;86
32366;1;1;1;60;97; ; ;4000000;1;60;60; ; ;97;1;1,70320804879726;5;4711;41;47
32366;1;3;1;60;97; ; ;4300000;1;40;40; ; ;97;1;1,70320804879726;4;8412;39;84
32371;1;1;1;60;97; ;840000; ; ;48;0;5; ;97;1;5,6134328570412;1;2392;89;23
32373;1;2;1;60;97; ;3800000; ; ;40;40; ; ;97;1;1,70320804879726;1;8413;21;84
32374;1;1;1;60;97; ;3500000; ; ;48;48; ; ;97;1;1,70320804879726;2;8422;06;84
32375;1;1;1;60;97; ; ;200000;1;45;45; ; ;97;1;1,86288380337201;4;5619;77;56
32375;1;2;1;60;97; ;1200000; ; ;40;0;5; ;97;1;1,86288380337201;2;8530;53;85
32378;1;1;1;60;97; ;4100000; ; ;40;40; ; ;97;1;3,92222581041367;2;8530;13;85
32379;1;2;1;60;97; ; ;1900000;1;40;40; ; ;97;1;1,70320804879726;4;8530;13;85
32383;1;1;1;60;97; ; ;150000;1;35;30;5; ;97;1;1,86288380337201;4;5619;53;56
32383;1;3;1;60;97; ; ;900000;1;40;0;5; ;97;1;1,86288380337201;4;4111;95;41
32383;1;4;1;60;97; ; ;200000;1;35;30;5; ;97;1;1,86288380337201;4;5619;53;56
32383;1;5;1;60;97; ; ; ; ;35;30;5; ;97;1;1,86288380337201;6;5619;53;56
32385;1;1;1;60;97; ;1800000; ; ;40;40; ; ;97;1;1,70320804879726;2;8530;13;85
32388;1;1;1;60;97; ;1800000; ; ;40;0;5; ;97;1;1,86288380337201;2;8530;95;85
32388;1;2;1;60;97; ; ;1800000;1;48;48; ; ;97;1;1,86288380337201;4;5619;53;56
32388;1;5;1;60;97; ; ; ; ;48;48; ; ;97;1;1,86288380337201;6;5619;53;56
32388;1;6;1;60;97; ; ;600000;1;46;0;5; ;97;1;1,86288380337201;4;4111;95;41
32391;1;1;1;60;99; ;1900000; ; ;70;30;7;CUARENTENA COVID 19;99;1;3,01210294481906;2;8422;58;84
32393;1;2;1;60;97; ;877000; ; ;48;0;5; ;97;1;7,45153521348803;1;4210;97;42
32396;1;1;1;60;99; ;1200000; ; ;48;48; ; ;99;1;3,37287757343604;1;8422;58;84
32397;1;1;1;60;97; ; ;3500000;1;40;40; ; ;97;1;2,03644440617064;4;8413;19;84
32397;1;2;1;60;97; ; ;600000;1;30;0;5; ;97;1;2,03644440617064;4;5619;51;56
32399;1;1;1;60;97; ; ;1600000;1;40;40; ; ;97;1;1,86288380337201;4;8414;05;84
32400;1;1;1;60;97; ;3300000; ; ;40;40; ; ;97;1;3,71917201634466;2;8411;39;84
32401;1;1;1;60;97; ;4300000; ; ;40;40; ; ;97;1;1,94652348433973;2;8530;13;85
32401;1;2;1;60;97; ;4300000; ; ;40;40; ; ;97;1;1,94652348433973;2;8530;13;85
32402;1;1;1;60;99; ;1600000; ; ;0;0; ; ;99;1;3,51825327450312;2;8424;32;84
32409;1;3;1;60;97; ; ;1460000;1;40;40; ; ;97;1;1,94652348433973;4;8412;39;84
32409;1;4;1;60;97; ;400000; ; ;20;20; ; ;97;1;1,94652348433973;1;5621;53;56
32414;1;1;1;60;97; ;1500000; ; ;40;0;5; ;97;1;1,86288380337201;1;5111;32;51
32415;1;1;1;60;97; ; ;99;1;40;40; ; ;97;1;2,03644440617064;4;8412;02;84
32418;1;1;1;60;97; ; ;3800000;1;40;40; ; ;97;1;2,03644440617064;4;8610;39;86
32419;1;1;1;60;97; ;3500000; ; ;40;40; ; ;97;1;2,03644440617064;2;8610;39;86
32419;1;2;1;60;97; ;4500000; ; ;40;40; ; ;97;1;2,03644440617064;2;8610;39;86
32420;1;1;1;60;97; ; ;3500000;1;40;40; ; ;97;1;2,03644440617064;4;8413;31;84
32420;1;2;1;60;97; ; ;600000;1;30;0;5; ;97;1;2,03644440617064;4;5619;53;56
32421;1;1;1;60;97; ;3300000; ; ;40;40; ; ;97;1;3,71917201634466;2;8415;12;84
32422;1;1;1;60;97; ; ;1600000;1;45;0;5; ;97;1;2,03644440617064;4;4322;03;43
32422;1;2;1;60;97; ; ;1200000;1;40;0;5; ;97;1;2,03644440617064;4;4321;85;43
32423;1;1;1;60;99; ; ;98;1;20;20; ; ;99;1;1,89549502356952;5;7500;21;75
32423;1;2;1;60;99; ;98; ; ;40;40; ; ;99;1;1,89549502356952;1;7500;06;75
32425;1;1;1;60;97; ; ;99;1;40;40; ; ;97;1;2,03644440617064;4;8412;02;84
32427;1;1;1;60;97; ; ;900000;1;50;0;5; ;97;1;2,03644440617064;4;4210;95;42
32427;1;2;1;60;97; ; ;1900000;1;40;0;5; ;97;1;2,03644440617064;4;8412;36;84
32428;1;1;1;60;97; ;900000; ; ;40;40; ; ;97;1;2,03644440617064;1;8010;58;80
32428;1;2;1;60;97; ; ;900000;1;50;0;5; ;97;1;2,03644440617064;4;4774;41;47
32428;1;3;1;60;97; ;1500000; ; ;40;40; ; ;97;1;2,03644440617064;2;8415;37;84
32429;1;1;1;60;97; ;1800000; ; ;40;40; ; ;97;1;2,03644440617064;2;8412;32;84
32429;1;2;1;60;97; ; ;2900000;1;40;0;5; ;97;1;2,03644440617064;4;8412;02;84
32432;1;1;1;60;97; ; ;2400000;1;40;20;5; ;97;1;6,5213123564997;4;8412;39;84
32432;1;2;1;60;97; ;2200000; ; ;40;40; ; ;97;1;6,5213123564997;2;8423;58;84
32433;1;1;1;60;97; ;950000; ; ;40;40; ; ;97;1;5,90458335204203;1;8010;58;80
32434;1;1;1;60;97; ;1200000; ; ;40;40; ; ;97;1;3,04981216661912;2;8530;55;85
32439;1;1;1;60;97; ;2000000; ; ;40;40; ; ;97;1;8,69223418006879;2;8610;59;86
32442;1;5;1;60;97; ;877000; ; ;60;60; ; ;97;1;6,16706938388655;1;5111;58;51
32442;1;6;1;60;97; ;877000; ; ;60;60; ; ;97;1;6,16706938388655;1;5111;58;51
32446;1;1;1;60;97; ; ;2500000;1;40;5;5; ;97;1;2,1730585450172;4;8551;39;85
32446;1;2;1;60;97; ; ;1800000;1;40;0;5; ;97;1;2,1730585450172;4;8412;39;84
32447;1;1;1;60;97; ;98; ; ;40;0;5; ;97;1;2,1730585450172;2;8412;20;84
32447;1;2;1;60;97; ;400000; ; ;25;0;5; ;97;1;2,1730585450172;1;5611;53;56
32449;1;1;1;60;97; ; ;1000000;1;70;0;5; ;97;1;2,1730585450172;4;5619;53;56
32449;1;2;1;60;97; ; ;2400000;1;40;0;5; ;97;1;2,1730585450172;4;8551;19;85
32451;1;1;1;60;97; ; ;150000;1;35;35; ; ;97;1;8,69223418006879;4;5619;53;56
32451;1;2;1;60;97; ; ; ; ;35;35; ; ;97;1;8,69223418006879;6;5619;53;56
32458;1;3;1;60;97; ; ;900000;1;40;0;5; ;97;1;1,70320804879726;4;4711;55;47
32460;1;6;1;60;97; ; ;300000;1;35;35; ; ;97;1;1,70320804879726;4;0113;61;01
32461;1;1;1;60;97; ; ;300000;1;25;0;5; ;97;1;4,16247394973133;4;4731;55;47
32461;1;2;1;60;97; ; ;600000;1;50;0;5; ;97;1;4,16247394973133;4;4921;98;49
32462;1;1;1;60;97; ; ;380000;1;25;25; ; ;97;1;1,70320804879726;4;0113;61;01
32462;1;2;1;60;97; ; ;400000;1;20;20; ; ;97;1;1,70320804879726;4;2391;89;23
32462;1;4;1;60;97; ; ;900000;1;50;0;5; ;97;1;1,70320804879726;4;4923;98;49
32463;1;1;1;60;97; ; ;900000;1;50;0;5; ;97;1;1,70320804879726;4;4923;98;49
32464;1;1;1;60;97; ; ;1100000;1;40;40; ; ;97;1;1,70320804879726;4;8413;58;84
32467;1;1;1;60;97; ; ;400000;1;25;25; ; ;97;1;1,70320804879726;4;3290;94;32
32467;1;3;1;60;97; ; ;350000;1;30;30; ; ;97;1;1,70320804879726;4;3290;94;32
32468;1;1;1;60;97; ; ;1200000;1;35;35; ; ;97;1;1,70320804879726;4;3290;94;32
32468;1;2;1;60;97; ; ;800000;1;30;30; ; ;97;1;1,70320804879726;4;3290;94;32
32469;1;1;1;60;97; ; ;200000;1;25;25; ; ;97;1;1,70320804879726;4;0113;61;01
32469;1;2;1;60;97; ; ;400000;1;25;25; ; ;97;1;1,70320804879726;4;2393;94;23
32470;1;1;1;60;97; ; ;420000;1;25;25; ; ;97;1;1,70320804879726;4;1394;75;13
32470;1;2;1;60;97; ; ;400000;1;30;30; ; ;97;1;1,70320804879726;4;2393;89;23
32475;1;1;1;60;97; ; ;1200000;1;48;48; ; ;97;1;6,81283219518905;4;4210;58;42
32475;1;2;1;60;97; ; ;1200000;1;72;72; ; ;97;1;6,81283219518905;4;6495;58;64
32480;1;2;1;60;97; ; ;877000;1;40;40; ; ;97;1;4,60371948302197;4;6499;44;64
32481;1;1;1;60;97; ; ;884000;1;40;40; ; ;97;1;6,81283219518905;4;5511;55;55
100082;1;1;1;60;81; ;99; ; ;48;48; ; ;81;1;10,4974144176744;1;4773;39;47
100121;1;2;1;60;95; ; ;800000;1;48;32;7;CUARENTENA POR COVID19;95;1;5,79877058691403;4;5224;97;52
100201;1;1;1;60;85; ;877803; ; ;63;56;6; ;85;1;16,5525026147952;1;5611;53;56
100219;1;2;1;60;85; ; ;800000;1;48;15;6; ;85;1;20,3342567397438;4;8412;62;84
100239;1;1;1;60;85; ;877803; ; ;24;0;6; ;85;1;17,7837661408129;1;7810;21;78
100239;1;2;1;60;85; ; ;877803;1;24;10;6; ;85;1;17,7837661408129;5;7810;21;78
100246;1;1;1;60;81; ; ;98;1;60;24;6; ;81;1;7,59043141597366;4;4921;98;49
100246;1;2;1;60;81; ; ;98;1;70;40;6; ;81;1;7,59043141597366;4;4759;41;47
100498;1;1;1;60;81; ;98; ; ;48;48; ; ;81;1;15,9017203464019;1;5619;45;56
100508;1;1;1;60;81; ; ;2000000;1;40;15;7;AISLAMIENTO OBLIGATORIO Y PREVENTIVO POR COVID 19;81;1;7,59043141597366;4;9499;39;94
100524;1;1;1;60;94; ;1200000; ; ;40;40; ; ;94;1;2,7449501588539;2;8513;13;85
100524;1;2;1;60;94; ;900000; ; ;40;40; ; ;94;1;2,7449501588539;2;8413;55;84
100534;1;1;1;60;85; ;2200000; ; ;48;48; ; ;85;1;20,0370072058948;1;0610;70;06
100534;1;2;1;60;85; ;2000000; ; ;48;48; ; ;85;1;20,0370072058948;1;4923;19;49
100555;1;1;1;60;85; ; ;2200000;1;56;24;6; ;85;1;14,0507669432509;4;8621;06;86
100573;1;1;1;60;85; ;2600000; ; ;48;48; ; ;85;1;17,1474973604161;2;8413;39;84
100590;1;1;1;60;85; ; ;1500000;1;60;60; ; ;85;1;12,4892712437571;4;8692;59;86
100595;1;1;1;60;94; ; ;400000;1;56;16;6; ;94;1;1,24897003745308;4;4921;98;49
100595;1;2;1;60;94; ;3600000; ; ;40;40; ; ;94;1;1,24897003745308;2;8530;13;85
100669;1;2;1;60;95; ; ;877000;1;48;48; ; ;95;1;5,79877058691403;4;8621;59;86
100711;1;1;1;60;85; ;3600000; ; ;50;0;3; ;85;1;22,7767984774985;1;0610;30;06
100711;1;2;1;60;85; ;900000; ; ;48;30;6; ;85;1;22,7767984774985;1;6412;33;64
100739;1;1;1;60;94; ;3500000; ; ;40;40; ; ;94;1;1,4134671206763;2;8413;21;84
100739;1;2;1;60;94; ;1300000; ; ;40;40; ; ;94;1;1,4134671206763;2;8413;39;84
100795;1;1;1;60;94; ;1600000; ; ;40;40; ; ;94;1;1,4134671206763;2;8412;39;84
100795;1;2;1;60;94; ;99; ; ;40;40; ; ;94;1;1,4134671206763;2;8423;58;84
100880;1;1;1;60;95; ;2000000; ; ;66;66; ; ;95;1;5,79877058691403;1;4923;84;49
100903;1;1;1;60;81; ; ;100000;1;15;15; ; ;81;1;14,7998790812184;4;4724;78;47
100915;1;1;1;60;94; ; ;150000;1;50;30;6; ;94;1;3,065417556508;4;4921;98;49
100933;1;2;1;60;81; ;98; ; ;40;10;7;AISLAMIENTO OBLIGATORIO Y PREVENTIVO POR COVID 19;81;1;7,59043141597366;2;3511;03;35
101078;1;1;1;60;85; ;877803; ; ;48;36;6; ;85;1;22,538742877439;1;4664;45;46
101078;1;2;1;60;85; ; ;400000;1;36;20;6; ;85;1;22,538742877439;4;9609;97;96
101150;1;1;1;60;86; ;99; ; ;48;48; ; ;86;1;9,50333736956856;1;4645;45;46
101155;1;1;1;60;85; ;1000000; ; ;60;35;6; ;85;1;26,776436846578;1;5621;39;56
101155;1;2;1;60;85; ;877803; ; ;48;18;6; ;85;1;26,776436846578;1;4774;45;47
101172;1;2;1;60;86; ; ;98;1;40;40; ; ;86;1;8,21309966893595;4;8610;59;86
101172;1;3;1;60;86; ; ;98;1;40;40; ; ;86;1;8,21309966893595;4;8544;13;85
101189;1;1;1;60;85; ; ;1300000;1;40;60; ; ;85;1;20,2263078785675;4;8610;59;86
101266;1;1;1;60;95; ; ;111000;1;12;1;7;POR DEMORA DEL PEDIDO DE LA REVISTA POR CATALOGO CARMEL;95;1;5,79877058691403;4;4792;45;47
101266;1;3;1;60;95; ;400000; ; ;27;16;7;POR EL AISLAMIENTO INTELIGENTE COVID19;95;1;5,79877058691403;1;5611;53;56
101332;1;1;1;60;85; ; ;60000;1;45;15;7;POR LA CUARENTENA;85;1;14,6457616888718;4;4761;41;47
101332;1;2;1;60;85; ;0; ; ;45;15;7;POR LA CUARENTENA;85;1;14,6457616888718;1;4761;45;47
101337;1;2;1;60;94; ; ;240000;1;58;28;6; ;94;1;2,61555676855782;4;4921;98;49
101349;1;1;1;60;85; ; ;0;1;30;10;6; ;85;1;18,4755115064009;4;4921;98;49
101364;1;2;1;60;95; ; ;0;1;49;0;7;POR EL AISLAMIENTO INTELIGENTE COVID19;95;1;5,79877058691403;4;5619;53;56
101364;1;3;1;60;95; ; ;50000;1;6;6; ; ;95;1;5,79877058691403;4;4330;93;43
101371;1;1;1;60;85; ;700000; ; ;48;30;7;POR LA CUARENTENA;85;1;22,538742877439;1;8890;39;88
101371;1;2;1;60;85; ;900000; ; ;48;36;7;POR LA CUARENTENA;85;1;22,538742877439;1;8621;33;86
101407;1;1;1;60;99; ;3000000; ; ;35;15;7;EMERGENCIA COVID 19;99;1;4,04306808255901;2;8530;13;85
101407;1;3;1;60;99; ;3600000; ; ;40;50; ; ;99;1;4,04306808255901;2;8412;31;84
101409;1;1;1;60;85; ; ;400000;1;40;21;6; ;85;1;29,8346103473415;4;3290;94;32
101436;1;1;1;60;85; ; ;2800000;1;48;48; ; ;85;1;19,1517481411129;4;8610;06;86
101436;1;3;1;60;85; ; ;0;1;48;20;7;POR LA CUARENTENA;85;1;19,1517481411129;4;4771;41;47
101436;1;4;1;60;85; ;2500000; ; ;30;30; ; ;85;1;19,1517481411129;2;8530;13;85
101650;1;1;1;60;95; ;1270000; ; ;56;56; ; ;95;1;50,449304106152;1;8424;58;84
101654;1;1;1;60;81; ;99; ; ;40;40; ; ;81;1;9,62325058580604;2;8621;03;86
101699;1;1;1;60;86; ; ;98;1;65;25;7;AISLAMIENTO PREVENTIVO POR COVID 19;86;1;6,66639045062157;4;4781;45;47
101699;1;2;1;60;86; ; ;98;1;112;80;7;AISLAMIENTO PREVENTIVO POR COVID 19;86;1;6,66639045062157;4;4721;41;47
101738;1;1;1;60;86; ;350000; ; ;30;30; ; ;86;1;8,88921195009582;3;9700;54;97
101757;1;1;1;60;85; ;1400000; ; ;48;0;6; ;85;1;26,776436846578;1;0910;99;09
101757;1;2;1;60;85; ; ;300000;1;60;5;6; ;85;1;26,776436846578;4;4741;41;47
101897;1;1;1;60;81; ; ;98;1;45;45; ; ;81;1;7,59043141597366;4;8413;39;84
101912;1;1;1;60;85; ;1500000; ; ;44;34;6; ;85;1;22,541663612405;1;6412;33;64
101963;1;1;1;60;85; ; ;0;1;24;24; ; ;85;1;22,7443115157942;4;5619;53;56
101963;1;3;1;60;85; ; ;0;1;20;3;6; ;85;1;22,7443115157942;4;9609;16;96
101963;1;4;1;60;85; ; ;0;1;42;24;6; ;85;1;22,7443115157942;4;5619;53;56
101971;1;1;1;60;85; ;2200000; ; ;66;77; ; ;85;1;30,4502421103503;2;8423;58;84
102048;1;2;1;60;81; ;99; ; ;48;48; ; ;81;1;7,59043141597366;1;3811;99;38
102135;1;1;1;60;86; ;99; ; ;40;40; ; ;86;1;9,65955706999793;2;8412;11;84
102180;1;1;1;60;95; ;1600000; ; ;56;56; ; ;95;1;5,79877058691403;1;4923;97;49
102187;1;1;1;60;94; ; ;1800000;1;40;40; ; ;94;1;2,15665218266368;4;8544;39;85
102200;1;1;1;60;94; ;980657; ; ;40;20;6; ;94;1;3,90279365314141;1;4520;84;45
102204;1;1;1;60;94; ; ;980000;1;40;40; ; ;94;1;1,24897003745308;4;8544;58;85
102204;1;2;1;60;94; ;980000; ; ;40;40; ; ;94;1;1,24897003745308;1;4774;45;47
102223;1;1;1;60;95; ; ;98;1;48;48; ; ;95;1;5,79877058691403;4;0141;61;01
102223;1;3;1;60;95; ; ;98;1;48;48; ; ;95;1;5,79877058691403;4;0141;61;01
102223;1;4;1;60;95; ; ;1000000;1;48;16;7;CUARENTENA POR COVID19;95;1;5,79877058691403;5;4111;95;41
102234;1;2;1;60;94; ;980657; ; ;40;25;6; ;94;1;2,29504910348474;1;8299;39;82
102268;1;1;1;60;94; ;900000; ; ;40;40; ; ;94;1;2,91247146613861;1;4771;40;47
102268;1;2;1;60;94; ;900000; ; ;40;40; ; ;94;1;2,91247146613861;1;4771;45;47
102304;1;1;1;60;81; ; ;98;1;30;30; ; ;81;1;7,59043141597366;4;1410;79;14
102306;1;1;1;60;94; ;2700000; ; ;40;40; ; ;94;1;3,60040576349283;2;8413;13;84
102308;1;1;1;60;94; ;980657; ; ;40;15;6; ;94;1;1,24897003745308;2;8413;55;84
102308;1;2;1;60;94; ;1400000; ; ;40;40; ; ;94;1;1,24897003745308;2;8412;39;84
102339;1;1;1;60;94; ; ;2000000;1;40;30;6; ;94;1;2,55011841946562;5;1081;21;10
102339;1;3;1;60;94; ;1000000; ; ;40;40; ; ;94;1;2,55011841946562;1;1081;77;10
102354;1;1;1;60;95; ; ;60000;1;48;8;7;CUARENTENA POR COVID19;95;1;5,79877058691403;4;4111;95;41
102415;1;1;1;60;99; ;3500000; ; ;36;36; ; ;99;1;2,36118367764439;2;8413;21;84
102415;1;2;1;60;99; ; ;3000000;1;20;20; ; ;99;1;2,36118367764439;4;8413;11;84
102421;1;1;1;60;95; ;200000; ; ;48;48; ; ;95;1;5,79877058691403;1;0122;60;01
102421;1;2;1;60;95; ; ;0;1;24;0;7;POR EL AISLAMIENTO INTELIGENTE COVID19;95;1;5,79877058691403;4;5619;77;56
102493;1;1;1;60;94; ; ;700000;1;40;40; ; ;94;1;1,24897003745308;4;7010;55;70
102493;1;3;1;60;94; ;980000; ; ;40;40; ; ;94;1;1,24897003745308;1;4759;41;47
102507;1;1;1;60;95; ; ;100000;1;16;16; ; ;95;1;5,79877058691403;4;3830;99;38
102587;1;1;1;60;97; ; ;350000;1;25;25; ; ;97;1;1,58966084554411;4;1410;79;14
102600;1;1;1;60;95; ;877000; ; ;56;56; ; ;95;1;5,79877058691403;1;5619;53;56
102608;1;1;1;60;94; ; ;60000;1;10;2;6; ;94;1;2,82637993094469;4;9609;99;96
102608;1;2;1;60;94; ;980657; ; ;40;40; ; ;94;1;2,82637993094469;1;8621;39;86
102623;1;1;1;60;94; ; ;100000;1;50;30;6; ;94;1;2,49781303383847;4;4711;41;47
102628;1;1;1;60;91; ; ;99;1;50;50; ; ;91;1;6,82673810099917;4;8610;59;86
102628;1;2;1;60;91; ; ;0;1;50;0;5; ;91;1;6,82673810099917;4;4921;98;49
102645;1;1;1;60;97; ;2480000; ; ;40;40; ; ;97;1;3,66074408971943;2;8610;11;86
102646;1;1;1;60;95; ; ;0;1;42;0;7;CUARENTENA POR COVID19;95;1;5,79877058691403;5;5619;45;56
102646;1;2;1;60;95; ; ;0;1;42;0;7;CUARENTENA POR COVID19;95;1;5,79877058691403;5;5619;45;56
102674;1;1;1;60;94; ; ;980000;1;40;40; ; ;94;1;1,24897003745308;4;8421;58;84
102674;1;2;1;60;94; ; ;980000;1;40;40; ; ;94;1;1,24897003745308;4;8544;58;85
102681;1;1;1;60;94; ; ;250000;1;56;30;6; ;94;1;1,75462797185109;4;4921;98;49
102681;1;2;1;60;94; ; ;2000000;1;40;40; ; ;94;1;1,75462797185109;4;8413;39;84
102710;1;1;1;60;97; ; ;80000;1;70;4;5; ;97;1;5,45541710672287;4;4921;98;49
102710;1;2;1;60;97; ;450000; ; ;48;20;5; ;97;1;5,45541710672287;1;5611;53;56
102721;1;2;1;60;99; ; ;300000;1;25;25; ; ;99;1;4,29155240787131;4;5619;45;56
102736;1;2;1;60;85; ; ;250000;1;40;20;6; ;85;1;24,3580159343895;4;5611;53;56
102760;1;1;1;60;85; ; ;0;1;40;40; ; ;85;1;23,9238319841697;4;0113;61;01
102760;1;2;1;60;85; ; ;0;1;40;30;6; ;85;1;23,9238319841697;4;0145;45;01
102760;1;3;1;60;85; ;877803; ; ;48;45;6; ;85;1;23,9238319841697;1;4755;30;47
102760;1;4;1;60;85; ; ;800000;1;12;0;5; ;85;1;23,9238319841697;4;4321;03;43
102760;1;5;1;60;85; ; ;0;1;20;0;5; ;85;1;23,9238319841697;4;4771;41;47
102771;1;1;1;60;91; ; ;99;1;48;0;7;SUSPENSION TEMPORAL DE ACTIVIDADES DEBIDO A LA PANDEMIA COVID 19;91;1;3,80896934948695;5;4631;41;46
102771;1;2;1;60;91; ; ;99;1;48;48; ; ;91;1;3,80896934948695;5;4631;41;46
102788;1;1;1;60;85; ; ;0;1;50;0;7;POR LA CUARENTENA;85;1;29,1553855823741;4;4789;45;47
102789;1;1;1;60;91;EMPLEADO DEL GOBIERNO DE OTRO PAIS; ;99;1;48;48; ; ;91;1;6,87213738396929;9;8421;31;84
102830;1;2;1;60;91; ; ;100000;1;50;0;5; ;91;1;3,51588829223574;4;3110;81;31
102847;1;1;1;60;97; ; ;2500000;1;40;24;5; ;97;1;3,13499943942827;4;8413;19;84
102847;1;2;1;60;97; ; ;50000;1;35;20;5; ;97;1;3,13499943942827;4;5619;53;56
102871;1;1;1;60;97; ;1300000; ; ;40;0;5; ;97;1;6,35864338217645;1;8413;55;84
102871;1;2;1;60;97; ;450000; ; ;45;18;5; ;97;1;6,35864338217645;1;5619;53;56
102882;1;2;1;60;81; ;98; ; ;35;35; ; ;81;1;7,59043141597366;2;8530;13;85
102971;1;3;1;60;86; ; ;98;1;40;16;6; ;86;1;11,2852245391602;4;1690;95;16
102989;1;1;1;60;91; ; ;99;1;48;0;7;SUSPENSION TEMPORAL DE ACTIVIDADES DEBIDO A LA PANDEMIA COVID 19;91;1;4,19359418083604;5;7110;21;71
103020;1;1;1;60;91; ;99; ; ;40;40; ; ;91;1;6,18897569019945;2;8412;31;84
103020;1;2;1;60;91; ;99; ; ;40;40; ; ;91;1;6,18897569019945;2;8412;31;84
