DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;DPTO;AREA;INI;FEX_C
11686;1;4;1;80;95;95;1;6,65784771090129
11716;1;2;1;80;85;85;1;18,598812242621
11722;1;1;1;80;95;95;1;6,65784771090129
11722;1;2;1;80;95;95;1;6,65784771090129
11745;1;1;1;80;81;81;1;13,9156396772647
11747;1;2;1;80;91;91;1;4,63750713685077
11747;1;3;1;80;91;91;1;4,63750713685077
11753;1;3;1;80;81;81;1;24,1342093545146
11763;1;2;1;80;85;85;1;28,65482071971
11794;1;2;1;80;85;85;1;21,8429411163263
11794;1;3;1;80;85;85;1;21,8429411163263
11817;1;2;1;80;81;81;1;9,79055646056177
11824;1;1;1;80;81;81;1;7,59043141597366
11824;1;4;1;80;81;81;1;7,59043141597366
11842;1;2;1;80;81;81;1;12,0536087213523
11865;1;5;1;80;91;91;1;5,71621568807015
11865;1;6;1;80;91;91;1;5,71621568807015
11865;1;7;1;80;91;91;1;5,71621568807015
11906;1;2;1;80;81;81;1;9,79055646056177
11976;1;2;1;80;81;81;1;7,59043141597366
11983;1;1;1;80;81;81;1;7,59043141597366
11983;1;2;1;80;81;81;1;7,59043141597366
11983;1;3;1;80;81;81;1;7,59043141597366
12002;1;1;1;80;85;85;1;23,6590694120249
12017;1;3;1;80;85;85;1;23,3924302405073
12035;1;3;1;80;85;85;1;25,092154211336
12035;1;4;1;80;85;85;1;25,092154211336
12037;1;2;1;80;81;81;1;7,59043141597366
12073;1;2;1;80;85;85;1;19,5470831136001
12080;1;2;1;80;81;81;1;7,59043141597366
12178;1;2;1;80;91;91;1;5,65975822532823
12184;1;3;1;80;97;97;1;2,75145166034404
12184;1;4;1;80;97;97;1;2,75145166034404
12184;1;5;1;80;97;97;1;2,75145166034404
12184;1;6;1;80;97;97;1;2,75145166034404
12184;1;8;1;80;97;97;1;2,75145166034404
12197;1;3;1;80;91;91;1;7,36657657244286
12212;1;2;1;80;91;91;1;6,86569358224129
12213;1;1;1;80;91;91;1;8,89209774920589
12213;1;3;1;80;91;91;1;8,89209774920589
12213;1;4;1;80;91;91;1;8,89209774920589
12219;1;2;1;80;97;97;1;6,31838740135162
12219;1;3;1;80;97;97;1;6,31838740135162
12219;1;4;1;80;97;97;1;6,31838740135162
12219;1;5;1;80;97;97;1;6,31838740135162
12224;1;3;1;80;97;97;1;1,58966084554411
12266;1;1;1;80;97;97;1;5,24052235462038
12266;1;3;1;80;97;97;1;5,24052235462038
12266;1;4;1;80;97;97;1;5,24052235462038
12290;1;2;1;80;97;97;1;2,47280575973529
12290;1;3;1;80;97;97;1;2,47280575973529
12290;1;4;1;80;97;97;1;2,47280575973529
12293;1;1;1;80;97;97;1;5,69449080623022
12295;1;2;1;80;97;97;1;2,74533155905619
12307;1;2;1;80;91;91;1;9,38633399104515
12390;1;1;1;80;85;85;1;16,7580712531503
12390;1;2;1;80;85;85;1;16,7580712531503
12390;1;4;1;80;85;85;1;16,7580712531503
12409;1;1;1;80;91;91;1;8,19250732605804
12409;1;2;1;80;91;91;1;8,19250732605804
12515;1;1;1;80;85;85;1;21,6534838126572
12647;1;2;1;80;86;86;1;6,66639045062157
12649;1;1;1;80;86;86;1;9,62771219338204
12649;1;2;1;80;86;86;1;9,62771219338204
12649;1;3;1;80;86;86;1;9,62771219338204
12756;1;1;1;80;91;91;1;8,6110593659144
12847;1;2;1;80;85;85;1;25,7713789763034
12872;1;1;1;80;81;81;1;11,7626375723571
12901;1;1;1;80;81;81;1;11,7626375723571
12920;1;1;1;80;81;81;1;11,7626375723571
13019;1;2;1;80;85;85;1;25,5333233762439
13019;1;3;1;80;85;85;1;25,5333233762439
13024;1;2;1;80;85;85;1;22,7132054755399
13024;1;3;1;80;85;85;1;22,7132054755399
13024;1;4;1;80;85;85;1;22,7132054755399
13081;1;1;1;80;94;94;1;3,90740129885884
13084;1;2;1;80;85;85;1;20,2114698039957
13084;1;3;1;80;85;85;1;20,2114698039957
13084;1;4;1;80;85;85;1;20,2114698039957
13084;1;5;1;80;85;85;1;20,2114698039957
13092;1;2;1;80;94;94;1;4,7823119152734
13093;1;1;1;80;81;81;1;7,59043141597366
13093;1;3;1;80;81;81;1;7,59043141597366
13093;1;4;1;80;81;81;1;7,59043141597366
13098;1;2;1;80;85;85;1;26,776436846578
13110;1;1;1;80;94;94;1;1,66529338327078
13118;1;1;1;80;85;85;1;24,2540641576458
13118;1;2;1;80;85;85;1;24,2540641576458
13118;1;3;1;80;85;85;1;24,2540641576458
13148;1;1;1;80;94;94;1;2,52942496594493
13148;1;3;1;80;94;94;1;2,52942496594493
13173;1;2;1;80;85;85;1;32,1317242158936
13175;1;1;1;80;94;94;1;3,5823262554873
13175;1;2;1;80;94;94;1;3,5823262554873
13175;1;3;1;80;94;94;1;3,5823262554873
13185;1;2;1;80;85;85;1;26,2125481412114
13196;1;2;1;80;86;86;1;10,1133043649845
13196;1;3;1;80;86;86;1;10,1133043649845
13222;1;1;1;80;86;86;1;10,1133043649845
13222;1;2;1;80;86;86;1;10,1133043649845
13222;1;3;1;80;86;86;1;10,1133043649845
13261;1;1;1;80;86;86;1;6,85017359835403
13261;1;2;1;80;86;86;1;6,85017359835403
13269;2;2;2;80;86;86;1;8,4354646551093
13277;1;3;1;80;86;86;1;10,6627799191962
13300;1;1;1;80;86;86;1;4,38241856314117
13374;1;3;1;80;95;95;1;5,79877058691403
13382;1;2;1;80;85;85;1;22,7767984774985
13411;1;2;1;80;85;85;1;14,6457616888718
13411;1;3;1;80;85;85;1;14,6457616888718
13464;1;2;1;80;85;85;1;24,2540641576458
13464;1;3;1;80;85;85;1;24,2540641576458
13524;1;1;1;80;94;94;1;3,16779486425486
13647;1;1;1;80;81;81;1;20,7226129290748
13647;1;2;1;80;81;81;1;20,7226129290748
13647;1;3;1;80;81;81;1;20,7226129290748
13647;1;4;1;80;81;81;1;20,7226129290748
13727;1;1;1;80;91;91;1;4,70844849922949
13727;1;4;1;80;91;91;1;4,70844849922949
13739;1;1;1;80;81;81;1;7,59043141597366
13739;1;2;1;80;81;81;1;7,59043141597366
13739;1;4;1;80;81;81;1;7,59043141597366
13806;1;1;1;80;81;81;1;7,59043141597366
13806;1;2;1;80;81;81;1;7,59043141597366
13806;1;3;1;80;81;81;1;7,59043141597366
13834;1;2;1;80;91;91;1;3,46748434438014
13834;1;3;1;80;91;91;1;3,46748434438014
13834;1;4;1;80;91;91;1;3,46748434438014
13853;1;1;1;80;99;99;1;3,57128213657934
13870;1;1;1;80;99;99;1;3,84517000988314
13870;1;3;1;80;99;99;1;3,84517000988314
13883;1;3;1;80;85;85;1;25,5333233762439
13898;1;1;1;80;91;91;1;6,70359335795905
13909;1;1;1;80;99;99;1;2,00699473083832
13909;1;2;1;80;99;99;1;2,00699473083832
13967;1;3;1;80;85;85;1;25,5333233762439
13993;1;1;1;80;86;86;1;7,52402397637927
13993;1;2;1;80;86;86;1;7,52402397637927
13993;1;3;1;80;86;86;1;7,52402397637927
13993;1;4;1;80;86;86;1;7,52402397637927
14008;1;3;1;80;86;86;1;7,25174865262763
14057;1;2;1;80;95;95;1;5,79877058691403
14057;1;5;1;80;95;95;1;5,79877058691403
14071;1;3;1;80;85;85;1;26,8281799042202
14086;1;1;1;80;99;99;1;4,77968810805713
14086;1;2;1;80;99;99;1;4,77968810805713
14095;1;2;1;80;95;95;1;5,79877058691403
14109;1;3;1;80;95;95;1;5,79877058691403
14109;1;4;1;80;95;95;1;5,79877058691403
14109;1;6;1;80;95;95;1;5,79877058691403
14123;1;1;1;80;99;99;1;2,74524685632896
14131;1;1;1;80;95;95;1;5,79877058691403
14131;1;2;1;80;95;95;1;5,79877058691403
14131;1;4;1;80;95;95;1;5,79877058691403
14171;1;2;1;80;95;95;1;5,79877058691403
14209;1;1;1;80;99;99;1;1,89549502356952
14209;1;2;1;80;99;99;1;1,89549502356952
14209;1;6;1;80;99;99;1;1,89549502356952
14212;1;1;1;80;95;95;1;5,79877058691403
14212;1;2;1;80;95;95;1;5,79877058691403
14219;1;2;1;80;99;99;1;2,00699473083832
14242;1;1;1;80;86;86;1;9,56798723482953
14242;1;2;1;80;86;86;1;9,56798723482953
14410;1;1;1;80;91;91;1;7,94335644874075
14410;1;2;1;80;91;91;1;7,94335644874075
14446;1;1;1;80;95;95;1;12,6288073336026
14457;1;1;1;80;95;95;1;50,449304106152
14457;1;3;1;80;95;95;1;50,449304106152
14458;1;2;1;80;91;91;1;7,94253404621685
14458;1;3;1;80;91;91;1;7,94253404621685
14458;1;4;1;80;91;91;1;7,94253404621685
14462;1;1;1;80;91;91;1;4,01660261152326
14462;1;2;1;80;91;91;1;4,01660261152326
14483;1;1;1;80;95;95;1;5,79877058691403
14483;1;3;1;80;95;95;1;5,79877058691403
14488;1;2;1;80;86;86;1;6,25035656446817
14494;1;1;1;80;94;94;1;3,92348710666209
14494;1;2;1;80;94;94;1;3,92348710666209
14519;1;2;1;80;94;94;1;4,82759071740329
14519;1;3;1;80;94;94;1;4,82759071740329
14519;1;5;1;80;94;94;1;4,82759071740329
14519;1;6;1;80;94;94;1;4,82759071740329
14548;1;2;1;80;85;85;1;22,0975737125311
14548;1;3;1;80;85;85;1;22,0975737125311
14555;1;1;1;80;94;94;1;1,24897003745308
14555;1;2;1;80;94;94;1;1,24897003745308
14596;1;2;1;80;94;94;1;2,83091465298012
14637;1;1;1;80;85;85;1;17,1474973604161
14637;1;2;1;80;85;85;1;17,1474973604161
14671;1;3;1;80;94;94;1;2,18736591215675
14719;1;1;1;80;85;85;1;25,092154211336
14719;1;4;1;80;85;85;1;25,092154211336
14739;1;2;1;80;91;91;1;8,48367026111872
14739;1;3;1;80;91;91;1;8,48367026111872
14799;1;1;1;80;91;91;1;4,54967967846589
14799;1;2;1;80;91;91;1;4,54967967846589
14872;1;2;1;80;85;85;1;19,3291988694692
14872;1;4;1;80;85;85;1;19,3291988694692
14899;1;1;1;80;91;91;1;6,50698543773218
14899;1;2;1;80;91;91;1;6,50698543773218
14899;1;4;1;80;91;91;1;6,50698543773218
14937;1;2;1;80;91;91;1;3,89521573966035
14986;1;3;1;80;85;85;1;29,2071286400163
15013;1;2;1;80;94;94;1;3,23297913121168
15013;1;3;1;80;94;94;1;3,23297913121168
15013;1;4;1;80;94;94;1;3,23297913121168
15013;1;6;1;80;94;94;1;3,23297913121168
15013;1;8;1;80;94;94;1;3,23297913121168
15030;1;2;1;80;85;85;1;25,9406300103626
15030;1;3;1;80;85;85;1;25,9406300103626
15038;1;3;1;80;85;85;1;23,6692739855844
15053;1;1;1;80;94;94;1;1,51751112280805
15053;1;2;1;80;94;94;1;1,51751112280805
15057;1;2;1;80;94;94;1;1,24897003745308
15057;1;3;1;80;94;94;1;1,24897003745308
15075;1;2;1;80;94;94;1;2,58913604083395
15075;1;3;1;80;94;94;1;2,58913604083395
15075;1;4;1;80;94;94;1;2,58913604083395
15097;1;2;1;80;94;94;1;1,50504420980717
15097;1;3;1;80;94;94;1;1,50504420980717
15097;1;4;1;80;94;94;1;1,50504420980717
15097;1;5;1;80;94;94;1;1,50504420980717
15114;1;3;1;80;94;94;1;3,15699464563887
15129;1;3;1;80;95;95;1;50,449304106152
15146;1;3;1;80;95;95;1;5,79877058691403
15167;1;2;1;80;94;94;1;3,19915271422594
15167;1;3;1;80;94;94;1;3,19915271422594
15167;1;6;1;80;94;94;1;3,19915271422594
15168;1;2;1;80;95;95;1;5,79877058691403
15168;1;6;1;80;95;95;1;5,79877058691403
15182;1;4;1;80;95;95;1;5,79877058691403
15182;1;5;1;80;95;95;1;5,79877058691403
15195;1;1;1;80;86;86;1;7,46954055916876
15195;1;2;1;80;86;86;1;7,46954055916876
15195;1;3;1;80;86;86;1;7,46954055916876
15195;1;4;1;80;86;86;1;7,46954055916876
15205;1;2;1;80;91;91;1;6,57375894279359
15205;1;3;1;80;91;91;1;6,57375894279359
15209;1;2;1;80;86;86;1;12,4124703850957
15209;1;5;1;80;86;86;1;12,4124703850957
15209;1;7;1;80;86;86;1;12,4124703850957
15213;1;2;1;80;94;94;1;2,83926823456762
15213;1;3;1;80;94;94;1;2,83926823456762
15213;1;4;1;80;94;94;1;2,83926823456762
15222;1;2;1;80;91;91;1;5,61267630400521
15228;1;3;1;80;91;91;1;4,28016961014066
15235;1;4;1;80;86;86;1;7,81137416836942
15261;1;1;1;80;86;86;1;8,88921195009582
15261;1;2;1;80;86;86;1;8,88921195009582
15270;1;1;1;80;94;94;1;2,49781303383847
15309;1;2;1;80;94;94;1;1,74395479430279
15356;1;2;1;80;85;85;1;20,2114698039957
15356;1;3;1;80;85;85;1;20,2114698039957
15356;1;4;1;80;85;85;1;20,2114698039957
15356;1;5;1;80;85;85;1;20,2114698039957
15411;1;1;1;80;81;81;1;18,0411073329529
15411;1;2;1;80;81;81;1;18,0411073329529
15648;1;3;1;80;95;95;1;5,79877058691403
15655;1;2;1;80;97;97;1;1,70320804879726
15705;1;1;1;80;85;85;1;24,2540641576458
15725;1;2;1;80;85;85;1;18,4755115064009
15784;1;1;1;80;94;94;1;2,0750953695052
15820;1;4;1;80;94;94;1;2,96490389283344
15866;1;3;1;80;85;85;1;29,6962907818878
15866;1;4;1;80;85;85;1;29,6962907818878
15866;1;5;1;80;85;85;1;29,6962907818878
15879;1;1;1;80;86;86;1;8,50011452037027
15879;1;2;1;80;86;86;1;8,50011452037027
15908;1;2;1;80;86;86;1;6,66639045062157
15943;1;1;1;80;85;85;1;23,6590694120249
15947;1;1;1;80;81;81;1;7,59043141597366
15969;1;1;1;80;81;81;1;7,59043141597366
15969;1;2;1;80;81;81;1;7,59043141597366
15969;1;4;1;80;81;81;1;7,59043141597366
15969;1;5;1;80;81;81;1;7,59043141597366
15969;1;6;1;80;81;81;1;7,59043141597366
15984;1;1;1;80;81;81;1;17,9444658970687
15984;1;6;1;80;81;81;1;17,9444658970687
15991;1;1;1;80;86;86;1;9,16641218055594
15992;1;3;1;80;85;85;1;17,7631291234249
15995;1;1;1;80;85;85;1;24,2053092302591
16002;2;2;2;80;81;81;1;7,59043141597366
16004;1;2;1;80;81;81;1;7,59043141597366
16027;1;1;1;80;81;81;1;8,35802743112337
16032;1;2;1;80;81;81;1;17,8623684280692
16036;1;1;1;80;81;81;1;7,59043141597366
16036;1;2;1;80;81;81;1;7,59043141597366
16036;1;3;1;80;81;81;1;7,59043141597366
16044;1;2;1;80;85;85;1;25,1599602398156
16048;1;2;1;80;81;81;1;7,59043141597366
16057;1;2;1;80;81;81;1;14,444143168479
16057;1;3;1;80;81;81;1;14,444143168479
16067;1;1;1;80;81;81;1;14,7998790812184
16080;1;3;1;80;85;85;1;24,9401575120548
16080;1;4;1;80;85;85;1;24,9401575120548
16087;1;1;1;80;85;85;1;21,7035735587148
16087;1;2;1;80;85;85;1;21,7035735587148
16090;1;2;1;80;85;85;1;22,692568458152
16090;1;4;1;80;85;85;1;22,692568458152
16096;1;1;1;80;91;91;1;5,81436593572503
16096;1;2;1;80;91;91;1;5,81436593572503
16096;1;3;1;80;91;91;1;5,81436593572503
16260;1;4;1;80;95;95;1;7,9428482128613
16263;1;2;1;80;81;81;1;10,4974144176744
16292;1;1;1;80;81;81;1;9,24226683507712
16292;1;2;1;80;81;81;1;9,24226683507712
16297;1;3;1;80;85;85;1;26,3870107393122
16297;1;4;1;80;85;85;1;26,3870107393122
16313;1;3;1;80;85;85;1;22,692568458152
16313;1;4;1;80;85;85;1;22,692568458152
16324;1;2;1;80;85;85;1;20,1627148766089
16324;1;3;1;80;85;85;1;20,1627148766089
16328;1;1;1;80;81;81;1;11,7626375723571
16330;1;1;1;80;85;85;1;20,2263078785675
16346;1;3;1;80;81;81;1;7,59043141597366
16365;1;1;1;80;81;81;1;7,59043141597366
16365;1;2;1;80;81;81;1;7,59043141597366
16374;1;1;1;80;81;81;1;7,59043141597366
16374;1;2;1;80;81;81;1;7,59043141597366
16374;1;4;1;80;81;81;1;7,59043141597366
16374;1;5;1;80;81;81;1;7,59043141597366
16374;1;6;1;80;81;81;1;7,59043141597366
16397;1;1;1;80;81;81;1;21,4593325925431
16404;1;1;1;80;81;81;1;9,62325058580604
16467;1;4;1;80;91;91;1;6,27957513559534
16467;1;6;1;80;91;91;1;6,27957513559534
16471;1;1;1;80;99;99;1;2,00699473083832
16471;1;2;1;80;99;99;1;2,00699473083832
16472;1;1;1;80;99;99;1;4,92599333275231
16472;1;2;1;80;99;99;1;4,92599333275231
16475;1;2;1;80;99;99;1;3,85478803132586
16482;1;2;1;80;99;99;1;3,64063314069664
16649;1;3;1;80;97;97;1;3,1682979252489
16649;1;4;1;80;97;97;1;3,1682979252489
16671;1;1;1;80;97;97;1;1,70320804879726
16671;1;2;1;80;97;97;1;1,70320804879726
16671;1;3;1;80;97;97;1;1,70320804879726
16671;1;4;1;80;97;97;1;1,70320804879726
16688;1;1;1;80;97;97;1;1,70320804879726
16688;1;2;1;80;97;97;1;1,70320804879726
16702;1;2;1;80;97;97;1;6,81283219518905
16735;1;1;1;80;97;97;1;1,70320804879726
16735;1;2;1;80;97;97;1;1,70320804879726
16735;1;3;1;80;97;97;1;1,70320804879726
16757;1;1;1;80;97;97;1;1,70320804879726
16757;1;2;1;80;97;97;1;1,70320804879726
16757;1;3;1;80;97;97;1;1,70320804879726
16874;1;2;1;80;91;91;1;6,04517191851411
16874;1;3;1;80;91;91;1;6,04517191851411
16874;1;4;1;80;91;91;1;6,04517191851411
16876;1;1;1;80;86;86;1;6,92928229549481
16904;1;3;1;80;91;91;1;5,25853474413458
16930;1;2;1;80;91;91;1;6,22364569708631
16930;1;3;1;80;91;91;1;6,22364569708631
16930;1;4;1;80;91;91;1;6,22364569708631
16930;1;5;1;80;91;91;1;6,22364569708631
16957;1;3;1;80;91;91;1;6,04517191851411
16957;1;4;1;80;91;91;1;6,04517191851411
17047;1;1;1;80;86;86;1;10,1133043649845
17047;1;2;1;80;86;86;1;10,1133043649845
17047;1;3;1;80;86;86;1;10,1133043649845
17081;1;1;1;80;86;86;1;7,8904828655102
17081;1;2;1;80;86;86;1;7,8904828655102
17081;1;3;1;80;86;86;1;7,8904828655102
17094;1;1;1;80;86;86;1;4,76435499353424
17094;1;2;1;80;86;86;1;4,76435499353424
17094;1;3;1;80;86;86;1;4,76435499353424
17148;1;1;1;80;81;81;1;14,7998790812184
17224;1;1;1;80;81;81;1;10,2503712027755
17224;1;3;1;80;81;81;1;10,2503712027755
17224;1;4;1;80;81;81;1;10,2503712027755
17231;1;1;1;80;94;94;1;3,065417556508
17233;1;2;1;80;85;85;1;28,7659594751083
17233;1;3;1;80;85;85;1;28,7659594751083
17233;1;4;1;80;85;85;1;28,7659594751083
17258;1;1;1;80;81;81;1;7,59043141597366
17258;1;2;1;80;81;81;1;7,59043141597366
17267;1;1;1;80;94;94;1;1,84071950704501
17282;1;2;1;80;85;85;1;26,8281799042202
17282;1;3;1;80;85;85;1;26,8281799042202
17359;1;1;1;80;85;85;1;20,8419396415763
17359;1;2;1;80;85;85;1;20,8419396415763
17407;1;2;1;80;85;85;1;24,4165202535542
17423;1;2;1;80;85;85;1;28,9928013483413
17423;1;3;1;80;85;85;1;28,9928013483413
17566;1;1;1;80;86;86;1;8,68572842914156
17569;1;1;1;80;86;86;1;8,68572842914156
17570;1;1;1;80;86;86;1;6,92928229549481
17574;1;1;1;80;86;86;1;9,11457528039883
17574;1;2;1;80;86;86;1;9,11457528039883
17574;1;3;1;80;86;86;1;9,11457528039883
17574;1;4;1;80;86;86;1;9,11457528039883
17591;1;1;1;80;81;81;1;7,59043141597366
17591;1;2;1;80;81;81;1;7,59043141597366
17591;1;3;1;80;81;81;1;7,59043141597366
17635;1;2;1;80;86;86;1;11,6615090037818
17649;1;1;1;80;86;86;1;6,32946526160895
17654;1;1;1;80;86;86;1;14,3177504341456
17654;1;4;1;80;86;86;1;14,3177504341456
17665;1;1;1;80;86;86;1;6,77106490121325
17665;1;3;1;80;86;86;1;6,77106490121325
17688;1;1;1;80;86;86;1;11,9841258072076
17688;1;3;1;80;86;86;1;11,9841258072076
17702;1;1;1;80;86;86;1;6,92928229549481
17709;1;1;1;80;85;85;1;24,6981540575197
17709;1;2;1;80;85;85;1;24,6981540575197
17709;1;3;1;80;85;85;1;24,6981540575197
17745;1;1;1;80;99;99;1;2,56572054683088
17745;1;3;1;80;99;99;1;2,56572054683088
17771;1;1;1;80;81;81;1;11,923772431199
17771;1;2;1;80;81;81;1;11,923772431199
17771;1;4;1;80;81;81;1;11,923772431199
17771;1;5;1;80;81;81;1;11,923772431199
17811;1;1;1;80;86;86;1;11,3245838147692
17820;1;2;1;80;95;95;1;5,79877058691403
17845;1;2;1;80;85;85;1;27,3672497617604
17845;1;3;1;80;85;85;1;27,3672497617604
17845;1;6;1;80;85;85;1;27,3672497617604
17886;1;1;1;80;85;85;1;19,2909345304681
17886;1;2;1;80;85;85;1;19,2909345304681
17930;1;2;1;80;95;95;1;34,5115542346877
17941;1;1;1;80;81;81;1;7,59043141597366
17941;1;2;1;80;81;81;1;7,59043141597366
17965;1;1;1;80;81;81;1;7,59043141597366
17965;1;2;1;80;81;81;1;7,59043141597366
18064;1;1;1;80;81;81;1;7,65162058339485
18064;1;2;1;80;81;81;1;7,65162058339485
18064;2;1;2;80;81;81;1;7,65162058339485
18064;2;2;2;80;81;81;1;7,65162058339485
18064;2;3;2;80;81;81;1;7,65162058339485
18064;2;4;2;80;81;81;1;7,65162058339485
18064;3;1;3;80;81;81;1;7,65162058339485
18064;3;2;3;80;81;81;1;7,65162058339485
18087;1;2;1;80;85;85;1;20,8419396415763
18197;1;3;1;80;95;95;1;5,79877058691403
18239;1;2;1;80;94;94;1;2,12752779620004
18239;1;4;1;80;94;94;1;2,12752779620004
18242;1;1;1;80;94;94;1;1,74216105885021
18242;1;3;1;80;94;94;1;1,74216105885021
18242;1;4;1;80;94;94;1;1,74216105885021
18242;1;5;1;80;94;94;1;1,74216105885021
18242;1;6;1;80;94;94;1;1,74216105885021
18256;1;2;1;80;94;94;1;3,90279365314141
18269;1;3;1;80;99;99;1;4,58266094368502
18269;1;4;1;80;99;99;1;4,58266094368502
18283;1;1;1;80;94;94;1;4,99588014981233
18283;1;2;1;80;94;94;1;4,99588014981233
18283;1;3;1;80;94;94;1;4,99588014981233
18283;1;4;1;80;94;94;1;4,99588014981233
18283;1;5;1;80;94;94;1;4,99588014981233
18304;1;2;1;80;99;99;1;3,30321148063277
18304;1;3;1;80;99;99;1;3,30321148063277
18330;1;3;1;80;94;94;1;1,41359416174399
18335;1;2;1;80;81;81;1;20,1941094378605
18423;1;1;1;80;81;81;1;20,18748060371
18434;1;2;1;80;91;91;1;2,90234144672458
18434;1;3;1;80;91;91;1;2,90234144672458
18447;1;1;1;80;81;81;1;12,5821122125667
18447;1;2;1;80;81;81;1;12,5821122125667
18447;1;3;1;80;81;81;1;12,5821122125667
18447;1;4;1;80;81;81;1;12,5821122125667
18475;1;1;1;80;81;81;1;7,59043141597366
18510;1;3;1;80;95;95;1;5,79877058691403
18510;1;4;1;80;95;95;1;5,79877058691403
18517;1;1;1;80;81;81;1;7,59043141597366
18518;1;1;1;80;99;99;1;1,89549502356952
18518;1;2;1;80;99;99;1;1,89549502356952
18541;1;1;1;80;91;91;1;4,19359418083604
18556;1;3;1;80;95;95;1;5,79877058691403
18595;1;1;1;80;81;81;1;8,34441231276689
18595;1;2;1;80;81;81;1;8,34441231276689
18605;1;5;1;80;95;95;1;5,79877058691403
18627;1;2;1;80;85;85;1;25,092154211336
18627;1;3;1;80;85;85;1;25,092154211336
18627;1;4;1;80;85;85;1;25,092154211336
18643;1;2;1;80;81;81;1;14,6364971917192
18643;1;4;1;80;81;81;1;14,6364971917192
18696;1;1;1;80;85;85;1;18,0815113525847
18696;1;2;1;80;85;85;1;18,0815113525847
18792;1;1;1;80;81;81;1;15,1583718487831
18792;1;2;1;80;81;81;1;15,1583718487831
18792;1;3;1;80;81;81;1;15,1583718487831
18792;1;4;1;80;81;81;1;15,1583718487831
18792;1;6;1;80;81;81;1;15,1583718487831
18827;1;1;1;80;85;85;1;25,7549549854365
18827;1;3;1;80;85;85;1;25,7549549854365
18858;1;1;1;80;99;99;1;5,91689713305785
18858;1;2;1;80;99;99;1;5,91689713305785
18858;1;3;1;80;99;99;1;5,91689713305785
18858;1;4;1;80;99;99;1;5,91689713305785
18903;1;2;1;80;86;86;1;10,3258547301836
18910;1;2;1;80;86;86;1;6,66639045062157
18912;1;1;1;80;86;86;1;9,65955706999793
18912;1;2;1;80;86;86;1;9,65955706999793
18912;1;3;1;80;86;86;1;9,65955706999793
18921;1;3;1;80;86;86;1;5,63889414856927
18921;1;4;1;80;86;86;1;5,63889414856927
18925;1;1;1;80;86;86;1;6,92928229549481
18926;1;1;1;80;99;99;1;5,08881127336909
18926;1;2;1;80;99;99;1;5,08881127336909
18927;1;3;1;80;86;86;1;8,2920579197838
18927;1;4;1;80;86;86;1;8,2920579197838
18934;1;1;1;80;86;86;1;11,6615090037818
18938;1;2;1;80;86;86;1;9,32263188098531
18942;1;1;1;80;86;86;1;6,92928229549481
18943;1;1;1;80;86;86;1;7,66778253878103
18943;1;3;1;80;86;86;1;7,66778253878103
18994;1;4;1;80;95;95;1;5,79877058691403
19034;1;2;1;80;94;94;1;2,81844773997924
19034;1;3;1;80;94;94;1;2,81844773997924
19034;1;4;1;80;94;94;1;2,81844773997924
19034;1;5;1;80;94;94;1;2,81844773997924
19055;1;2;1;80;94;94;1;2,91247146613861
19069;1;1;1;80;94;94;1;2,72425670533321
19069;1;2;1;80;94;94;1;2,72425670533321
19069;1;3;1;80;94;94;1;2,72425670533321
19098;1;1;1;80;86;86;1;10,9952113435962
19098;1;3;1;80;86;86;1;10,9952113435962
19106;1;2;1;80;94;94;1;1,24897003745308
19106;1;3;1;80;94;94;1;1,24897003745308
19106;1;4;1;80;94;94;1;1,24897003745308
19108;1;1;1;80;99;99;1;2,84606850653601
19108;1;3;1;80;99;99;1;2,84606850653601
19108;1;4;1;80;99;99;1;2,84606850653601
19108;1;5;1;80;99;99;1;2,84606850653601
19111;1;1;1;80;86;86;1;8,68572842914156
19115;1;1;1;80;86;86;1;8,48763689582223
19124;1;1;1;80;86;86;1;6,85017359835403
19124;1;2;1;80;86;86;1;6,85017359835403
19131;1;2;1;80;86;86;1;8,50011452037027
19134;1;1;1;80;86;86;1;5,64644686640885
19134;1;2;1;80;86;86;1;5,64644686640885
19134;1;3;1;80;86;86;1;5,64644686640885
19134;1;5;1;80;86;86;1;5,64644686640885
19134;1;6;1;80;86;86;1;5,64644686640885
19146;1;2;1;80;86;86;1;10,6627799191962
19146;1;3;1;80;86;86;1;10,6627799191962
19157;1;2;1;80;99;99;1;3,80438060494152
19157;1;3;1;80;99;99;1;3,80438060494152
19158;1;1;1;80;86;86;1;10,8708365197827
19214;1;2;1;80;94;94;1;2,51057429639371
19227;1;3;1;80;94;94;1;1,24897003745308
19246;1;2;1;80;94;94;1;1,56968946736751
19246;1;3;1;80;94;94;1;1,56968946736751
19246;1;4;1;80;94;94;1;1,56968946736751
19246;1;5;1;80;94;94;1;1,56968946736751
19267;1;1;1;80;81;81;1;7,59043141597366
19267;1;2;1;80;81;81;1;7,59043141597366
19269;1;2;1;80;94;94;1;2,42448276119979
19269;1;3;1;80;94;94;1;2,42448276119979
19269;1;4;1;80;94;94;1;2,42448276119979
19289;1;2;1;80;94;94;1;2,0750953695052
19298;1;1;1;80;94;94;1;3,58673393645505
19298;1;2;1;80;94;94;1;3,58673393645505
19331;1;2;1;80;94;94;1;1,24897003745308
19331;1;3;1;80;94;94;1;1,24897003745308
19346;1;2;1;80;94;94;1;2,48975380180533
19346;1;3;1;80;94;94;1;2,48975380180533
