DIRECTORIO;AREA;ocupados;sexo;estudia;edad;educación
4904477;50;1;1;1;21;6
4904477;50;0;0;0;17;5
4904477;50;0;0;1;6;3
4904478;50;0;1;0;39;5
4904478;50;0;0;0;42;5
4904479;50;0;0;1;17;6
4904479;50;0;0;1;7;3
4904479;50;0;1;0;78;1
4904480;50;1;1;0;85;3
4904480;50;0;0;0;64;3
4904481;50;0;0;0;81;4
4904481;50;0;1;0;46;5
4904482;50;0;0;0;42;5
4904483;50;1;0;0;61;3
4904483;50;1;0;0;62;6
4904483;50;1;0;0;35;6
4904484;50;1;0;1;10;3
4904484;50;1;0;0;78;1
4904484;50;0;0;0;80;1
4904485;50;0;1;0;36;5
4904485;50;1;0;0;30;6
4904486;50;0;0;1;7;3
4904486;50;1;1;0;34;5
4904486;50;0;0;0;36;6
4904487;50;0;1;0;66;3
4904487;50;1;0;0;59;5
4904487;50;0;0;0;22;6
4904488;50;0;1;0;81;1
4904488;50;1;0;0;59;4
4904488;50;0;0;0;31;5
4904489;50;0;0;1;6;3
4904489;50;0;0;0;42;5
4904490;50;1;1;0;50;1
4904491;50;1;0;0;29;5
4904491;50;0;0;1;13;4
4904492;50;0;0;1;9;3
4904492;50;1;1;0;53;3
4904493;50;1;0;0;51;3
4904493;50;0;1;0;31;4
4904493;50;0;0;0;22;3
4904494;50;0;0;1;5;2
4904495;50;1;0;0;39;6
4904495;50;0;1;1;15;4
4904496;50;1;1;1;14;4
4904496;50;0;1;0;63;3
4904496;50;0;1;0;37;5
4904496;50;0;1;0;24;5
4904497;50;1;0;0;19;5
4904497;50;0;1;0;78;6
4904497;50;1;1;0;30;5
4904497;50;1;0;0;49;6
4904498;50;1;1;0;49;6
4904498;50;0;1;1;12;4
4904499;50;1;0;1;22;6
4904499;50;1;0;1;20;6
4904500;50;0;1;0;69;4
4904500;50;0;0;0;57;3
4904501;50;1;0;0;30;6
4904501;50;0;0;0;55;5
4904502;50;1;1;1;21;6
4904502;50;0;0;0;42;6
4904502;50;1;1;1;20;6
4904503;50;0;0;;2;
4904503;50;0;1;0;41;5
4904503;50;0;0;0;42;6
4904504;50;0;0;1;6;3
4904504;50;0;1;0;30;6
4904505;50;1;1;1;47;6
4904505;50;0;0;1;43;6
4904505;50;0;0;1;22;6
4904505;50;0;0;1;15;4
4904506;50;0;1;0;33;5
4904506;50;0;1;0;27;5
4904506;50;0;0;0;57;3
4904506;50;0;1;1;35;6
4904507;50;1;0;0;37;6
4904507;50;0;0;1;8;3
4904508;50;0;0;;1;
4904509;50;0;1;0;33;1
4904510;50;0;1;1;25;6
4904510;50;1;0;0;74;3
4904510;50;0;0;0;37;4
4904511;50;0;1;1;15;4
4904512;50;0;0;1;10;4
4904512;50;1;1;0;15;4
4904512;50;0;1;0;32;6
4904513;50;1;0;0;38;5
4904513;50;0;1;1;9;3
4904513;50;1;1;;1;
4904514;50;1;1;0;62;1
4904514;50;0;0;0;65;3
4904515;50;1;0;0;35;5
4904515;50;0;1;1;11;3
4904516;50;0;0;1;8;3
4904516;50;0;0;1;6;3
4904517;50;1;1;0;63;1
4904517;50;0;0;0;60;4
4904518;50;1;1;0;42;3
4904518;50;0;0;0;33;5
4904518;50;0;1;0;23;4
4904519;50;0;0;0;22;6
4904519;50;0;0;1;5;3
4904520;50;0;1;0;27;6
4904520;50;0;0;1;25;6
4904521;50;1;0;1;5;3
4904521;50;0;0;0;46;5
4904521;50;0;0;1;13;4
4904522;50;0;1;1;12;4
4904522;50;0;0;0;28;5
4904522;50;0;1;1;6;3
4904523;50;1;1;0;73;3
4904523;50;0;1;0;60;6
4904524;50;1;0;0;54;5
4904525;50;1;0;0;70;3
4904525;50;1;1;0;47;6
4904526;50;0;1;0;24;6
4904527;50;1;1;0;56;6
4904528;50;1;0;0;55;3
4904529;50;1;1;0;29;4
4904529;50;1;1;0;27;5
4904529;50;0;1;0;57;6
4904530;50;1;0;0;54;5
4904530;50;1;0;0;22;6
4904531;50;0;1;0;44;4
4904531;50;0;0;0;40;4
4904531;50;0;0;1;22;6
4904532;52;1;1;0;53;5
4904532;52;0;0;0;48;5
4904533;52;0;0;0;27;6
4904533;52;0;0;1;20;6
4904534;52;1;1;0;72;6
4904534;52;0;0;0;44;3
4904535;52;1;0;0;24;6
4904536;52;0;1;0;18;4
4904536;52;0;0;0;44;6
4904537;52;0;1;1;11;4
4904537;52;1;0;;2;
4904538;52;0;1;0;40;5
4904538;52;1;0;0;38;6
4904538;52;0;1;1;6;3
4904538;52;0;1;0;60;5
4904538;52;0;1;0;62;5
4904539;52;0;0;0;63;5
4904539;52;0;0;0;33;6
4904540;52;0;1;1;10;3
4904540;52;0;1;0;86;5
4904540;52;1;0;0;81;5
4904540;52;0;0;0;67;5
4904541;52;0;1;0;79;6
4904541;52;0;0;0;70;6
4904542;52;0;0;0;65;6
4904542;52;0;1;0;66;6
4904542;52;0;0;0;80;4
4904542;52;0;0;0;44;5
4904542;52;0;0;0;35;5
4904542;52;0;0;1;11;4
4904542;52;0;0;0;40;6
4904542;52;0;1;1;16;4
4904543;52;0;1;1;12;4
4904543;52;1;1;0;42;5
4904543;52;0;0;0;40;5
4904543;52;0;0;1;20;6
4904544;52;1;1;1;12;4
4904544;52;0;1;0;75;1
4904544;52;0;1;0;63;5
4904545;52;0;0;0;39;6
4904545;52;1;1;0;47;6
4904546;52;1;0;0;41;5
4904546;52;0;0;1;15;4
4904546;52;0;1;0;45;6
4904546;52;0;0;0;45;5
4904546;52;0;1;0;20;5
4904546;52;1;0;0;78;3
4904547;52;0;1;0;48;1
4904547;52;1;1;0;54;6
4904547;52;1;0;0;52;5
4904547;52;1;0;0;30;5
4904548;52;1;1;1;5;2
4904548;52;0;1;0;32;6
4904548;52;1;0;0;27;5
4904549;52;1;1;1;5;3
4904550;52;1;1;0;73;3
4904550;52;1;0;0;76;3
4904550;52;0;0;0;32;5
4904551;52;0;0;1;5;3
4904551;52;0;1;0;29;6
4904551;52;0;1;0;34;5
4904551;52;0;1;0;21;5
4904552;52;1;1;0;58;6
4904552;52;1;0;0;54;6
4904553;52;1;1;1;20;6
4904553;52;1;1;1;11;4
4904553;52;0;1;0;51;1
4904554;52;1;0;0;61;3
4904554;52;1;1;0;67;3
4904554;52;0;0;0;63;4
4904555;52;1;0;0;29;5
4904555;52;0;0;1;11;3
4904555;52;0;1;1;6;2
4904556;52;1;0;0;48;1
4904556;52;0;1;0;27;3
4904557;52;1;0;0;16;3
4904557;52;1;1;1;11;3
4904557;52;0;0;0;62;4
4904558;52;1;0;0;29;5
4904558;52;1;0;1;10;3
4904559;52;0;1;1;8;3
4904559;52;1;1;0;88;1
4904559;52;0;0;0;7;1
4904560;52;1;1;0;37;5
4904560;52;0;0;0;28;4
4904561;52;0;0;1;9;3
4904561;52;0;1;0;39;4
4904562;52;0;1;0;77;4
4904562;52;1;0;0;72;1
4904562;52;0;0;0;27;1
4904562;52;0;1;0;34;3
4904563;52;1;1;0;11;1
4904563;52;0;0;1;9;3
4904563;52;0;0;1;6;3
4904564;52;0;1;0;23;3
4904564;52;0;0;0;18;4
4904565;52;0;0;0;20;4
4904565;52;1;1;0;28;5
4904565;52;1;0;0;41;5
4904566;52;0;0;1;14;4
4904567;52;1;1;0;56;5
4904567;52;0;0;0;54;5
4904568;52;0;0;0;36;5
4904568;52;1;0;0;16;5
4904569;52;0;1;0;52;5
4904569;52;1;0;0;52;5
4904570;52;1;0;0;24;5
4904571;52;1;1;;1;
4904572;54;1;1;0;20;5
4904572;54;0;1;0;20;4
4904573;54;1;0;0;18;5
4904573;54;0;1;0;28;6
4904574;54;0;0;0;35;6
4904574;54;0;0;;1;
4904575;54;0;1;0;59;3
4904575;54;0;0;0;53;3
4904576;54;0;0;0;48;4
4904576;54;0;0;0;85;3
4904576;54;1;1;0;64;4
4904576;54;0;0;0;65;4
4904577;54;0;1;0;35;5
4904577;54;1;0;0;60;6
4904578;54;0;0;1;20;6
4904578;54;0;1;1;13;4
4904578;54;1;0;0;65;3
4904579;54;1;0;0;95;3
4904579;54;0;0;0;40;5
4904579;54;0;1;1;14;4
4904579;54;0;1;1;12;4
4904580;54;0;0;0;22;4
4904580;54;1;1;;2;
4904580;54;0;1;0;32;5
4904581;54;0;0;0;32;3
4904581;54;1;1;1;13;4
4904581;54;0;1;1;12;3
4904581;54;0;0;1;8;3
4904581;54;1;1;0;39;4
4904581;54;0;0;0;28;5
4904582;54;0;0;1;7;3
4904583;54;1;1;;1;
4904583;54;0;0;0;83;3
4904583;54;1;0;0;25;5
4904584;54;1;1;;2;
4904584;54;0;1;0;65;5
4904584;54;0;0;0;60;4
4904584;54;1;1;1;13;4
4904584;54;0;0;0;24;5
4904584;54;1;0;0;43;5
4904584;54;1;1;0;53;5
4904584;54;0;0;1;12;4
4904584;54;1;1;0;40;5
4904584;54;1;0;0;28;4
4904585;54;1;1;1;10;3
4904586;54;1;1;1;8;3
4904586;54;0;0;;0;
4904586;54;0;0;0;26;5
4904586;54;1;0;1;8;3
4904587;54;0;1;0;36;5
4904587;54;1;0;0;35;5
4904587;54;1;0;1;10;3
4904587;54;0;1;;2;
4904587;54;0;1;0;55;3
4904588;54;0;0;0;37;5
4904588;54;0;1;0;69;3
4904588;54;1;0;1;26;6
4904589;54;1;0;1;7;3
4904589;54;0;0;0;57;4
4904590;54;0;1;1;14;4
4904590;54;1;1;0;51;4
4904590;54;0;0;0;46;4
4904591;54;0;1;1;20;6
4904591;54;0;0;1;11;4
4904591;54;1;0;0;32;6
4904592;54;0;0;0;26;6
4904592;54;0;1;0;51;5
4904592;54;0;0;0;44;5
4904592;54;1;0;1;4;2
4904592;54;0;1;0;57;6
4904592;54;1;0;0;54;5
4904592;54;0;1;1;16;4
4904592;54;0;0;0;63;4
4904593;54;0;1;0;28;4
4904593;54;1;0;0;27;4
4904593;54;0;1;1;6;2
4904594;54;1;1;0;36;5
4904594;54;0;0;0;28;5
4904594;54;0;1;1;5;2
4904595;54;0;0;0;55;4
4904595;54;0;0;0;53;3
4904596;54;1;0;1;22;6
4904596;54;0;0;0;61;4
4904596;54;0;1;0;49;5
4904596;54;0;0;0;32;6
4904597;54;1;0;0;46;5
4904597;54;0;1;0;51;3
4904598;54;1;1;0;18;5
4904598;54;0;1;0;4;1
4904598;54;0;0;0;48;6
4904598;54;0;1;0;27;6
4904599;54;1;1;0;37;3
4904599;54;0;0;0;44;3
4904600;54;1;1;0;22;4
4904600;54;1;0;0;49;3
4904601;54;1;0;1;26;6
4904601;54;0;1;0;71;3
4904601;54;1;0;0;69;3
4904601;54;0;1;0;82;3
4904601;54;1;0;0;69;3
4904601;54;0;1;0;73;3
4904601;54;1;0;0;66;6
4904602;54;0;0;0;52;6
4904602;54;1;0;0;71;6
4904603;54;1;0;1;49;6
4904603;54;0;1;0;63;6
4904604;54;0;0;0;53;5
4904605;54;1;0;0;31;6
4904605;54;1;1;1;28;6
4904605;54;0;0;1;24;6
4904606;54;1;1;0;75;3
4904606;54;1;0;0;74;3
4904606;54;1;1;0;88;3
4904606;54;1;0;0;34;5
4904607;54;1;1;0;32;5
4904607;54;0;0;1;12;4
4904607;54;0;1;0;81;3
4904608;54;1;0;0;70;3
4904608;54;0;0;0;71;4
4904608;54;0;0;0;44;5
4904609;54;0;0;0;52;4
4904609;54;0;0;0;25;4
4904609;54;0;0;0;20;5
4904609;54;1;1;0;50;5
4904609;54;0;1;0;27;6
4904609;54;1;1;1;24;6
4904609;54;0;0;0;65;3
4904610;54;0;1;0;41;5
4904610;54;0;0;0;33;6
4904610;54;1;0;1;4;2
4904610;54;0;1;1;3;2
4904611;54;0;1;1;13;4
4904611;54;1;0;0;44;6
4904611;54;0;1;0;50;6
4904612;54;1;1;1;21;6
4904612;54;1;0;0;63;3
4904612;54;1;0;0;40;5
4904613;54;0;1;0;52;3
4904613;54;0;0;0;44;5
4904613;54;0;0;0;18;5
4904614;54;0;0;1;16;5
4904614;54;1;0;0;88;1
4904614;54;0;1;0;65;3
4904615;54;1;0;0;80;3
4904615;54;1;1;0;53;6
4904615;54;1;0;0;46;4
4904615;54;0;0;0;26;6
4904615;54;0;1;0;77;3
4904616;54;1;0;0;74;3
4904616;54;0;0;0;47;5
4904616;54;0;0;0;65;3
4904617;54;1;0;0;45;6
4904617;54;0;1;0;39;6
4904617;54;0;0;1;15;4
4904617;54;1;1;0;79;3
4904618;54;1;0;0;69;4
4904618;54;1;0;0;53;4
4904619;54;0;0;0;28;4
4904619;54;1;0;1;9;3
4904619;54;1;1;0;47;3
4904620;54;0;0;0;52;3
4904620;54;1;0;1;25;6
4904620;54;1;0;;2;
4904620;54;1;0;0;23;6
4904620;54;0;1;1;24;6
4904620;54;0;1;0;47;5
4904620;54;1;0;0;39;6
4904621;54;0;1;1;16;5
4904621;54;1;1;1;10;3
4904621;54;1;0;0;53;6
4904621;54;0;0;0;24;6
4904621;54;1;1;1;20;6
4904622;54;0;0;0;38;6
4904622;54;0;0;1;32;6
4904622;54;0;1;0;50;6
4904623;54;1;0;0;45;6
4904623;54;0;1;1;24;6
4904624;54;1;1;0;60;6
4904624;54;0;0;0;59;6
4904625;54;0;1;0;62;6
4904625;54;0;0;0;54;6
4904625;54;0;0;1;22;6
4904625;54;1;0;0;55;6
4904625;54;0;0;1;16;4
4904626;54;1;0;1;24;6
4904626;54;1;0;1;24;6
4904626;54;0;0;0;56;4
4904627;54;1;0;0;27;6
4904627;54;0;0;1;8;3
4904628;54;1;1;;2;
4904628;54;0;0;1;34;6
4904628;54;0;0;1;14;4
4904629;54;1;1;1;10;3
4904629;54;0;0;0;47;1
4904629;54;0;0;0;26;5
4904629;54;0;0;1;7;3
4904629;54;0;0;0;19;5
4904630;54;1;1;;1;
4904630;54;0;1;0;85;3
4904631;54;1;0;0;86;3
4904632;54;0;0;0;63;3
4904632;54;0;1;0;44;6
4904632;54;0;1;0;28;6
4904634;54;0;1;0;71;6
4904634;54;0;1;0;39;6
4904635;54;1;0;0;33;6
4904635;54;0;1;0;38;5
4904635;54;0;0;0;37;5
4904636;54;0;1;0;70;3
4904636;54;0;0;0;52;5
4904636;54;0;0;0;30;5
4904636;54;1;0;0;64;3
4904637;54;0;0;0;39;6
4904637;54;0;1;1;11;4
4904637;54;0;0;0;63;3
4904638;54;0;1;0;59;5
4904639;54;1;0;0;76;1
4904639;54;0;1;0;89;3
4904639;54;0;1;0;55;4
4904640;54;0;1;0;77;5
4904641;54;1;0;0;67;3
4904643;54;0;1;0;66;4
4904644;54;1;0;0;61;4
4904645;54;0;1;0;43;5
4904645;54;0;1;1;12;4
4904646;54;0;0;0;63;4
4904646;54;1;1;0;31;5
4904647;54;1;1;0;64;3
4904647;54;1;0;0;57;1
4904648;54;0;1;1;29;6
4904648;54;1;1;0;46;3
4904648;54;0;0;0;35;4
4904648;54;1;0;0;17;5
4904649;54;1;0;1;12;4
4904649;54;1;1;1;10;3
4904650;54;1;1;0;49;5
4904650;54;0;0;0;36;6
4904650;54;0;1;1;21;6
4904650;54;0;0;0;58;4
4904651;54;1;1;0;57;3
4904651;54;1;0;0;23;5
4904651;54;0;1;0;20;4
4904651;54;0;1;0;18;4
4904652;54;0;0;1;15;4
4904652;54;0;1;0;74;4
4904652;54;0;1;0;28;5
4904652;54;1;0;0;38;6
4904653;54;1;1;0;28;5
4904653;54;0;0;0;53;4
4904653;54;0;0;0;26;4
4904654;54;1;1;1;8;3
4904654;54;0;1;;1;
4904654;54;1;0;0;83;3
4904655;54;0;1;0;49;4
4904655;54;0;1;0;46;5
4904655;54;1;0;0;44;3
4904655;54;0;0;1;5;2
4904655;54;0;1;0;40;3
4904656;54;0;1;1;15;4
4904657;54;1;1;0;58;3
4904657;54;0;1;0;21;5
4904657;54;0;1;0;51;5
4904658;54;0;1;0;47;5
4904658;54;1;0;0;45;5
4904659;54;0;1;0;9;1
4904661;54;1;0;0;77;1
4904661;54;0;1;0;24;5
4904661;54;1;0;0;61;3
4904662;54;1;1;0;35;5
4904662;54;0;1;0;30;6
4904663;54;0;0;1;17;4
4904663;54;1;1;1;15;4
4904663;54;0;0;1;10;3
4904663;54;0;1;0;69;1
4904664;54;0;0;0;69;3
4904664;54;0;1;0;23;5
4904664;54;1;0;0;51;5
4904664;54;0;0;0;24;6
4904795;66;0;0;0;64;3
4904796;66;1;1;0;31;6
4904796;66;0;0;0;32;6
4904796;66;0;1;1;6;3
4904796;66;0;0;0;37;5
4904797;66;0;1;0;4;1
4904797;66;1;1;0;60;3
4904797;66;1;1;0;38;4
4904797;66;1;1;0;83;3
4904797;66;0;0;0;74;3
4904797;66;0;0;0;50;4
4904797;66;1;1;0;29;4
4904797;66;1;0;1;16;4
4904798;66;1;0;0;43;5
4904798;66;1;1;0;24;6
4904798;66;0;1;1;13;4
4904799;66;0;1;0;28;6
4904799;66;1;0;0;23;5
4904799;66;1;1;;1;
4904800;66;1;0;0;27;4
4904801;66;1;1;;2;
4904801;66;1;1;0;31;5
4904802;66;0;0;1;26;6
4904802;66;1;1;1;7;3
4904802;66;1;1;1;5;2
4904803;66;1;0;0;51;4
4904804;66;1;1;0;43;3
4904804;66;0;0;0;42;5
4904805;66;1;1;1;10;4
4904805;66;0;1;1;9;3
4904805;66;0;1;0;4;1
4904805;66;0;1;0;50;4
4904806;66;1;0;0;38;5
4904807;66;1;1;1;13;4
4904807;66;0;0;0;64;1
4904808;66;1;1;1;10;3
4904809;66;1;1;0;41;6
4904809;66;0;0;0;22;5
4904810;66;0;0;1;4;2
4904810;66;0;1;;0;
4904810;66;0;1;0;50;5
4904810;66;1;0;0;45;3
4904810;66;1;0;1;18;6
4904810;66;0;1;0;16;5
4904811;66;0;1;0;35;5
4904811;66;0;0;0;35;6
4904811;66;1;0;;2;
4904812;66;1;0;0;52;4
4904813;66;0;1;0;49;3
4904813;66;0;1;0;54;5
4904814;66;1;0;0;50;3
4904814;66;0;1;0;31;6
4904814;66;0;0;0;32;6
4904814;66;0;1;0;33;6
4904815;66;0;0;;1;
4904815;66;1;0;0;30;6
4904816;66;1;1;0;52;3
4904816;66;1;1;1;6;2
4904817;66;1;0;1;4;2
4904817;66;1;0;0;31;6
4904818;66;1;1;0;30;5
4904819;66;1;0;1;9;3
4904819;66;0;1;0;31;3
4904819;66;0;0;0;27;5
4904820;66;1;1;1;6;3
4904820;66;0;0;;2;
4904821;66;0;1;0;69;3
4904822;66;1;1;0;37;5
4904822;66;1;0;0;31;5
4904822;66;0;1;1;15;4
4904823;66;1;1;1;9;3
4904824;66;1;1;0;43;4
4904824;66;0;1;0;36;4
4904825;66;0;0;0;31;4
4904826;66;1;1;1;7;3
4904827;66;1;0;;1;
4904827;66;1;1;0;33;5
4904827;66;0;1;0;42;6
4904827;66;0;0;0;44;6
4904828;66;1;0;1;10;4
4904828;66;0;0;0;64;4
4904829;66;1;1;0;33;6
4904829;66;1;0;0;29;6
4904829;66;1;0;1;15;4
4904829;66;0;1;0;42;6
4904830;66;0;0;0;16;5
4904830;66;1;1;1;14;4
4904831;66;1;1;0;47;5
4904832;66;1;0;0;47;4
4904833;66;0;0;0;20;5
4904834;66;1;1;1;18;6
4904834;66;1;0;1;7;3
4904834;66;0;1;0;70;3
4904835;66;0;0;0;58;3
4904835;66;0;0;0;35;5
4904836;66;0;1;1;12;4
4904836;66;0;1;1;8;3
4904837;66;1;1;0;49;4
4904837;66;0;0;0;40;1
4904838;66;1;1;0;14;3
4904839;66;1;1;0;23;4
4904839;66;1;1;0;23;3
4904840;66;1;1;0;24;4
4904840;66;0;1;0;63;1
4904841;66;0;0;0;42;1
4904841;66;0;1;0;5;1
4904842;66;0;0;;1;
4904842;66;1;1;0;57;1
4904842;66;1;0;0;44;4
4904843;66;0;1;0;45;3
4904844;66;0;0;1;12;4
4904844;66;1;1;1;8;3
4904845;66;1;1;0;33;3
4904845;66;0;0;0;40;4
4904846;66;1;0;1;21;6
4904846;66;1;1;1;15;4
4904846;66;0;0;1;12;4
4904846;66;1;1;1;9;3
4904847;66;0;1;0;37;5
4904847;66;1;0;0;35;4
4904848;66;1;1;1;16;5
4904848;66;0;0;0;50;3
4904848;66;0;1;1;19;6
4904848;66;0;0;0;28;6
4904849;66;1;1;0;30;6
4904849;66;1;1;1;4;2
4904850;66;1;0;0;44;3
4904850;66;1;1;0;19;5
4904850;66;0;0;0;77;5
4904850;66;1;1;0;30;5
4904851;66;1;1;0;29;5
4904851;66;0;0;0;76;3
4904852;66;0;0;0;58;3
4904852;66;0;1;0;39;3
4904852;66;1;0;0;35;5
4904853;66;0;0;1;15;4
4904853;66;0;0;1;12;4
4904853;66;1;1;0;37;5
4904854;66;1;0;0;47;3
4904854;66;1;1;0;22;5
4904854;66;1;0;0;20;5
4904855;66;0;0;0;4;1
4904855;66;0;0;0;19;5
4904855;66;1;1;0;21;4
4904855;66;0;1;;2;
4904856;66;1;1;0;45;3
4904856;66;1;0;0;44;4
4904857;66;0;0;1;12;3
4904857;66;0;1;1;6;3
4904858;66;0;1;;2;
4904859;66;1;1;0;33;3
4904860;66;0;0;0;31;5
4904860;66;0;1;1;10;3
4904861;66;1;0;1;8;3
4904861;66;1;0;0;51;3
4904862;66;0;1;0;23;5
4904863;66;1;0;0;52;3
4904864;66;0;1;0;74;1
4904864;66;0;0;0;20;6
4904864;66;0;1;0;29;5
4904865;66;0;0;0;22;5
4904865;66;0;0;0;3;1
4904865;66;1;1;0;34;5
4904865;66;0;0;0;34;6
4904866;66;0;1;1;10;3
4904867;66;1;0;1;6;3
4904867;66;0;0;0;59;4
4904868;66;1;1;0;43;5
4904868;66;1;0;0;38;5
4904868;66;1;0;1;8;3
4904869;66;1;0;;1;
4904869;66;0;1;0;41;6
4904869;66;0;0;0;35;5
4904870;66;1;0;1;15;4
4904871;66;0;1;0;67;3
4904871;66;1;0;0;57;5
4904871;66;0;1;0;23;5
4904872;66;1;1;1;16;4
4904872;66;1;1;1;15;4
4904872;66;0;1;0;38;5
4904873;66;0;1;1;14;4
4904873;66;1;1;0;77;3
4904873;66;0;1;0;63;6
4904873;66;1;0;0;68;6
4904873;66;1;1;0;51;3
4904874;66;1;0;0;29;3
4904874;66;1;0;1;16;5
4904874;66;1;1;1;5;2
4904875;66;1;0;0;39;5
4904875;66;1;1;1;18;6
4904875;66;0;0;1;12;4
4904875;66;0;0;0;80;5
4904876;66;1;1;0;58;6
4904876;66;0;1;1;24;6
4904877;66;1;0;0;54;6
4904877;66;1;1;0;32;6
4904878;66;1;0;0;32;6
4904879;66;0;1;1;13;4
4904879;66;1;0;1;4;2
4904879;66;1;0;0;75;6
4904879;66;0;1;0;39;6
4904880;66;1;0;0;39;6
4904880;66;0;0;1;12;4
4904881;66;0;1;1;10;3
4904882;66;1;1;0;65;1
4904883;66;1;1;0;33;6
4904883;66;1;1;0;4;1
4904884;66;1;1;0;82;3
4904885;66;1;1;0;66;3
4904885;66;0;1;0;43;3
4904886;66;1;0;0;19;3
4904887;66;1;0;;1;
4904887;66;1;0;0;35;6
4904887;66;0;0;1;8;3
4904887;66;0;1;0;25;5
4904887;66;1;0;0;26;6
4904888;66;1;0;0;29;6
4904888;66;1;1;0;63;4
4904889;66;0;0;0;46;4
4904889;66;0;0;1;15;4
4904889;66;1;1;0;22;5
4904890;66;0;0;0;57;4
4904890;66;0;1;0;62;3
4904890;66;0;0;0;38;6
4904891;66;1;1;1;17;4
4904891;66;0;0;1;12;4
4904892;66;1;0;0;62;3
4904893;66;1;0;0;48;5
4904894;66;1;1;0;58;3
4904894;66;1;0;1;13;4
4904894;66;1;1;1;12;4
4904895;66;1;1;0;31;4
4904896;66;1;0;0;31;6
4904897;66;0;0;1;10;3
4904897;66;0;1;0;4;1
4904898;66;1;0;0;70;3
4904898;66;1;1;0;52;3
4904899;66;1;1;0;54;5
4904899;66;0;0;0;36;5
4904900;66;1;1;1;12;4
4904900;66;0;0;1;11;4
4904901;66;1;1;;2;
4904902;66;1;1;0;60;3
4904902;66;1;0;0;60;3
4904902;66;0;0;0;29;3
4904903;66;0;1;1;9;3
4904903;66;1;0;;1;
4904904;66;1;0;0;44;5
4904904;66;0;1;0;28;5
4904904;66;1;1;0;25;3
4904904;66;0;1;0;18;5
4904905;66;1;0;1;12;4
4904905;66;1;0;0;76;3
4904906;66;0;0;0;35;3
4904907;66;1;0;1;16;4
4904907;66;0;0;1;14;4
4904908;68;1;1;1;10;3
4904908;68;1;1;1;6;2
4904908;68;1;0;0;74;1
4904909;68;0;1;0;38;4
4904909;68;1;0;0;32;3
4904909;68;0;0;1;11;4
4904909;68;1;0;1;7;3
4904909;68;0;0;0;27;5
4904909;68;1;0;1;7;3
4904909;68;0;0;;0;
4904910;68;1;0;0;56;3
4904910;68;0;1;0;30;3
4904910;68;1;1;;1;
4904911;68;1;1;0;24;5
4904911;68;0;0;0;24;6
4904911;68;1;1;;1;
4904912;68;1;0;0;55;3
4904912;68;1;0;0;28;6
4904912;68;1;0;0;24;5
4904913;68;1;1;0;24;6
4904913;68;0;1;;1;
4904913;68;0;1;0;64;1
4904913;68;1;1;0;31;1
4904913;68;1;1;0;29;4
4904913;68;0;1;0;24;5
4904913;68;1;0;0;63;4
4904914;68;1;0;0;58;3
4904914;68;0;1;0;66;1
4904914;68;1;0;0;30;5
4904915;68;1;1;1;10;3
4904915;68;0;1;1;6;3
4904915;68;1;0;0;83;3
4904915;68;1;1;0;70;3
4904915;68;0;0;0;53;4
4904915;68;0;1;0;33;5
4904916;68;0;1;0;31;5
4904916;68;0;0;0;30;5
4904917;68;1;0;0;83;3
4904917;68;0;1;0;51;3
4904917;68;1;1;0;30;5
4904918;68;0;1;0;40;3
4904918;68;0;0;0;49;3
4904918;68;0;1;0;20;5
4904918;68;1;0;0;63;6
4904919;68;0;0;1;40;6
4904919;68;0;1;1;39;6
4904920;68;0;1;0;41;3
4904920;68;1;1;0;39;4
4904920;68;0;0;0;50;5
4904920;68;1;0;0;70;3
4904920;68;0;0;0;34;6
4904920;68;1;0;0;28;6
4904921;68;1;1;0;50;3
4904921;68;0;1;0;33;5
4904921;68;0;0;0;63;3
4904921;68;1;1;0;57;6
4904922;68;0;0;0;49;3
4904922;68;0;1;1;27;6
4904923;68;1;0;1;19;6
4904923;68;1;1;0;25;6
4904923;68;1;1;0;20;5
4904923;68;0;0;0;21;5
4904923;68;0;0;;1;
4904923;68;0;1;0;57;6
4904923;68;1;1;0;32;5
4904923;68;0;0;0;29;4
4904924;68;0;1;1;6;3
4904924;68;0;0;0;72;4
4904925;68;1;1;0;80;3
4904925;68;1;0;0;49;5
4904926;68;0;1;0;54;6
4904926;68;0;1;0;28;6
4904926;68;1;1;1;21;6
4904926;68;1;1;0;82;3
4904926;68;1;0;0;74;4
4904926;68;0;1;0;58;5
4904926;68;0;1;0;17;3
4904926;68;0;1;0;67;5
4904926;68;0;0;0;64;5
4904927;68;1;1;0;46;5
4904927;68;1;0;0;42;5
4904927;68;0;1;1;23;6
4904928;68;0;1;1;19;6
4904929;68;1;0;0;77;4
4904929;68;0;1;0;33;6
4904929;68;0;0;0;53;5
4904930;68;0;1;0;26;6
4904930;68;0;1;0;46;4
4904930;68;1;0;0;33;4
4904930;68;0;0;1;9;3
4904931;68;0;1;0;70;6
4904931;68;0;1;0;56;5
4904932;68;1;0;0;55;4
4904932;68;1;0;0;27;6
4904933;68;1;0;1;11;3
4904933;68;0;1;0;61;1
4904933;68;0;0;0;70;3
4904933;68;0;0;0;72;1
4904934;68;1;0;0;61;3
4904934;68;0;0;0;28;6
4904934;68;1;0;1;19;6
4904934;68;1;1;0;45;6
4904934;68;0;1;0;29;5
4904935;68;0;0;0;30;5
4904936;68;1;0;1;9;3
4904936;68;0;1;1;5;2
4904937;68;1;1;0;80;4
4904937;68;1;1;0;52;4
4904938;68;1;0;0;59;4
